number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,system_attrs_fixed_params,system_attrs_tpe:relative_params:0,state
0,0.27212097066085494,2026-09-19 20:34:44.683397,2026-09-19 20:34:51.134469,0 days 00:00:06.451072,0.04703277038662568,0.015348627248568662,"{'C': 0.04703277038662568, 'l1_ratio': 0.015348627248568662}",,COMPLETE
1,0.26900216088863454,2026-09-19 20:34:51.134469,2026-09-19 20:34:51.755599,0 days 00:00:00.621130,0.0074593432857265485,0.9507143064099162,,,COMPLETE
2,0.2652414416005856,2026-09-19 20:34:51.755599,2026-09-19 20:35:27.510292,0 days 00:00:35.754693,0.4570563099801455,0.5986584841970366,,,COMPLETE
3,0.2670652634032912,2026-09-19 20:35:27.510292,2026-09-19 20:35:27.997940,0 days 00:00:00.487648,0.0006026889128682511,0.15599452033620265,,,COMPLETE
4,0.09770114942528736,2026-09-19 20:35:27.997940,2026-09-19 20:35:28.120464,0 days 00:00:00.122524,0.00019517224641449495,0.8661761457749352,,,COMPLETE
5,0.2701784507039855,2026-09-19 20:35:28.120464,2026-09-19 20:35:42.126504,0 days 00:00:14.006040,0.10129197956845731,0.7080725777960455,,,COMPLETE
6,0.09770114942528736,2026-09-19 20:35:42.126504,2026-09-19 20:35:42.157378,0 days 00:00:00.030874,0.00012674255898937226,0.9699098521619943,,,PRUNED
7,0.2830478597738686,2026-09-19 20:35:42.157378,2026-09-19 20:36:29.799702,0 days 00:00:47.642324,1.452824663751602,0.21233911067827616,,,PRUNED
8,0.2609504747828301,2026-09-19 20:36:29.799702,2026-09-19 20:36:29.920142,0 days 00:00:00.120440,0.0008111941985431928,0.18340450985343382,,,PRUNED
9,0.263521856424375,2026-09-19 20:36:29.920142,2026-09-19 20:36:30.055563,0 days 00:00:00.135421,0.0033205591037519565,0.5247564316322378,,,PRUNED
10,0.2717708304157446,2026-09-19 20:36:30.055563,2026-09-19 20:36:35.748668,0 days 00:00:05.693105,0.0445055854364653,0.17111407467517822,,"{""C"": 0.0445055854364653, ""l1_ratio"": 0.17111407467517822}",COMPLETE
11,0.27253265089623346,2026-09-19 20:36:35.748668,2026-09-19 20:36:42.824062,0 days 00:00:07.075394,0.05568772245095449,0.15437885332333082,,"{""C"": 0.05568772245095449, ""l1_ratio"": 0.15437885332333082}",COMPLETE
12,0.26972253240457134,2026-09-19 20:36:42.824062,2026-09-19 20:36:45.653123,0 days 00:00:02.829061,0.008675548171550671,0.002796794080371312,,"{""C"": 0.008675548171550671, ""l1_ratio"": 0.002796794080371312}",COMPLETE
13,0.26757052064864983,2026-09-19 20:36:45.653123,2026-09-19 20:36:46.596846,0 days 00:00:00.943723,0.02710658346683556,0.33570952823163125,,"{""C"": 0.02710658346683556, ""l1_ratio"": 0.33570952823163125}",PRUNED
