number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,system_attrs_fixed_params,system_attrs_tpe:relative_params:0,state
0,0.25777329062117393,2026-09-19 16:41:56.237520,2026-09-19 16:41:56.948295,0 days 00:00:00.710775,0.01444525102276306,0.2912291401980419,"{'C': 0.01444525102276306, 'l1_ratio': 0.2912291401980419}",,COMPLETE
1,0.26473441643425927,2026-09-19 16:41:56.948295,2026-09-19 16:42:01.368245,0 days 00:00:04.419950,0.0074593432857265485,0.9507143064099162,,,COMPLETE
2,0.2481612361712367,2026-09-19 16:42:01.368245,2026-09-19 16:42:12.497427,0 days 00:00:11.129182,0.4570563099801455,0.5986584841970366,,,COMPLETE
3,0.2527127483587599,2026-09-19 16:42:12.497427,2026-09-19 16:42:12.695369,0 days 00:00:00.197942,0.0006026889128682511,0.15599452033620265,,,COMPLETE
4,0.09770114942528736,2026-09-19 16:42:12.695369,2026-09-19 16:42:12.744395,0 days 00:00:00.049026,0.00019517224641449495,0.8661761457749352,,,COMPLETE
5,0.25245234318806387,2026-09-19 16:42:12.744395,2026-09-19 16:42:15.670267,0 days 00:00:02.925872,0.10129197956845731,0.7080725777960455,,,COMPLETE
6,0.09770114942528736,2026-09-19 16:42:15.670267,2026-09-19 16:42:15.678273,0 days 00:00:00.008006,0.00012674255898937226,0.9699098521619943,,,PRUNED
7,0.25480722309722253,2026-09-19 16:42:15.678273,2026-09-19 16:42:25.503804,0 days 00:00:09.825531,1.452824663751602,0.21233911067827616,,,PRUNED
8,0.19631337762577838,2026-09-19 16:42:25.503804,2026-09-19 16:42:25.543980,0 days 00:00:00.040176,0.0008111941985431928,0.18340450985343382,,,PRUNED
9,0.20073909691538347,2026-09-19 16:42:25.543980,2026-09-19 16:42:25.589215,0 days 00:00:00.045235,0.0033205591037519565,0.5247564316322378,,,PRUNED
10,0.25215323467918693,2026-09-19 16:42:25.590236,2026-09-19 16:42:28.677493,0 days 00:00:03.087257,0.11981913588282964,0.9886751422744241,,"{""C"": 0.11981913588282964, ""l1_ratio"": 0.9886751422744241}",COMPLETE
