number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,system_attrs_fixed_params,system_attrs_tpe:relative_params:0,state
0,0.2550470200280565,2026-09-19 16:47:42.760357,2026-09-19 16:47:54.337971,0 days 00:00:11.577614,0.5191717517863852,0.6612169977120016,"{'C': 0.5191717517863852, 'l1_ratio': 0.6612169977120016}",,COMPLETE
1,0.2141424300681456,2026-09-19 16:47:54.337971,2026-09-19 16:48:05.421884,0 days 00:00:11.083913,0.0074593432857265485,0.9507143064099162,,,COMPLETE
2,0.2554494297332214,2026-09-19 16:48:05.421884,2026-09-19 16:48:15.773638,0 days 00:00:10.351754,0.4570563099801455,0.5986584841970366,,,COMPLETE
3,0.1995802857448515,2026-09-19 16:48:15.773638,2026-09-19 16:48:15.973720,0 days 00:00:00.200082,0.0006026889128682511,0.15599452033620265,,,COMPLETE
4,0.09770114942528736,2026-09-19 16:48:15.973720,2026-09-19 16:48:16.021632,0 days 00:00:00.047912,0.00019517224641449495,0.8661761457749352,,,COMPLETE
5,0.25384417000309845,2026-09-19 16:48:16.021632,2026-09-19 16:48:19.253972,0 days 00:00:03.232340,0.10129197956845731,0.7080725777960455,,,COMPLETE
6,0.09770114942528736,2026-09-19 16:48:19.253972,2026-09-19 16:48:19.264017,0 days 00:00:00.010045,0.00012674255898937226,0.9699098521619943,,,PRUNED
7,0.2531331256062465,2026-09-19 16:48:19.264017,2026-09-19 16:48:41.023813,0 days 00:00:21.759796,1.452824663751602,0.21233911067827616,,,COMPLETE
8,0.1522080675310501,2026-09-19 16:48:41.023813,2026-09-19 16:48:41.069329,0 days 00:00:00.045516,0.0008111941985431928,0.18340450985343382,,,PRUNED
9,0.16661433115053376,2026-09-19 16:48:41.069329,2026-09-19 16:48:41.114970,0 days 00:00:00.045641,0.0033205591037519565,0.5247564316322378,,,PRUNED
10,0.25312017676350795,2026-09-19 16:48:41.114970,2026-09-19 16:48:43.702743,0 days 00:00:02.587773,0.06786754664605527,0.2424288727405139,,"{""C"": 0.06786754664605527, ""l1_ratio"": 0.2424288727405139}",COMPLETE
11,0.27685590705397456,2026-09-19 16:48:43.702743,2026-09-19 16:48:50.774720,0 days 00:00:07.071977,4.211677530162772,0.5180371644945151,,"{""C"": 4.211677530162772, ""l1_ratio"": 0.5180371644945151}",PRUNED
12,0.2557572703216152,2026-09-19 16:48:50.774720,2026-09-19 16:48:59.328063,0 days 00:00:08.553343,0.3877015679008791,0.6996987462037486,,"{""C"": 0.3877015679008791, ""l1_ratio"": 0.6996987462037486}",COMPLETE
13,0.2767140145932787,2026-09-19 16:48:59.328063,2026-09-19 16:49:07.290734,0 days 00:00:07.962671,5.125666045938933,0.8996455294686917,,"{""C"": 5.125666045938933, ""l1_ratio"": 0.8996455294686917}",PRUNED
14,0.276286817598035,2026-09-19 16:49:07.290734,2026-09-19 16:49:07.786112,0 days 00:00:00.495378,0.05449280398972806,0.4024251129518318,,"{""C"": 0.05449280398972806, ""l1_ratio"": 0.4024251129518318}",PRUNED
15,0.25598862878383766,2026-09-19 16:49:07.786112,2026-09-19 16:49:19.073244,0 days 00:00:11.287132,0.5183273603525624,0.9469618763901493,,"{""C"": 0.5183273603525624, ""l1_ratio"": 0.9469618763901493}",COMPLETE
16,0.2571795882975193,2026-09-19 16:49:19.073244,2026-09-19 16:49:25.536159,0 days 00:00:06.462915,0.34645950939984155,0.9314580330386862,,"{""C"": 0.34645950939984155, ""l1_ratio"": 0.9314580330386862}",COMPLETE
17,0.2558240724239113,2026-09-19 16:49:25.536159,2026-09-19 16:49:35.512264,0 days 00:00:09.976105,0.47622308940234953,0.9627204456624502,,"{""C"": 0.47622308940234953, ""l1_ratio"": 0.9627204456624502}",COMPLETE
18,0.2847297589294851,2026-09-19 16:49:35.512264,2026-09-19 16:49:41.450053,0 days 00:00:05.937789,0.968569252878971,0.8235609203865892,,"{""C"": 0.968569252878971, ""l1_ratio"": 0.8235609203865892}",PRUNED
19,0.20627060261969232,2026-09-19 16:49:41.450053,2026-09-19 16:49:42.987352,0 days 00:00:01.537299,0.0087349315684401,0.817233190933105,,"{""C"": 0.0087349315684401, ""l1_ratio"": 0.817233190933105}",PRUNED
20,0.27853976361589977,2026-09-19 16:49:42.987352,2026-09-19 16:49:43.605492,0 days 00:00:00.618140,0.10106640757948185,0.8976525455606783,,"{""C"": 0.10106640757948185, ""l1_ratio"": 0.8976525455606783}",PRUNED
21,0.25535765899523105,2026-09-19 16:49:43.606492,2026-09-19 16:49:49.212344,0 days 00:00:05.605852,0.28234881425009634,0.9704546137663079,,"{""C"": 0.28234881425009634, ""l1_ratio"": 0.9704546137663079}",COMPLETE
22,0.27729879086101605,2026-09-19 16:49:49.212344,2026-09-19 16:49:56.621528,0 days 00:00:07.409184,3.583468030135288,0.7537199850957084,,"{""C"": 3.583468030135288, ""l1_ratio"": 0.7537199850957084}",PRUNED
23,0.28355832782565144,2026-09-19 16:49:56.621528,2026-09-19 16:50:03.335425,0 days 00:00:06.713897,1.1721842913944176,0.9420349065639357,,"{""C"": 1.1721842913944176, ""l1_ratio"": 0.9420349065639357}",PRUNED
24,0.28055877873819507,2026-09-19 16:50:03.335425,2026-09-19 16:50:08.715426,0 days 00:00:05.380001,2.066814670973532,0.045282014855484165,,"{""C"": 2.066814670973532, ""l1_ratio"": 0.045282014855484165}",PRUNED
25,0.26196873207321403,2026-09-19 16:50:08.715426,2026-09-19 16:50:08.896315,0 days 00:00:00.180889,0.0333547462498646,0.8655729394813649,,"{""C"": 0.0333547462498646, ""l1_ratio"": 0.8655729394813649}",PRUNED
26,0.2764508259852586,2026-09-19 16:50:08.896315,2026-09-19 16:50:16.907172,0 days 00:00:08.010857,5.3239666989625,0.9990978246870768,,"{""C"": 5.3239666989625, ""l1_ratio"": 0.9990978246870768}",PRUNED
27,0.2565157990775849,2026-09-19 16:50:16.907172,2026-09-19 16:50:22.546756,0 days 00:00:05.639584,0.2685864476260256,0.8430083128771673,,"{""C"": 0.2685864476260256, ""l1_ratio"": 0.8430083128771673}",COMPLETE
28,0.2556329678799707,2026-09-19 16:50:22.546756,2026-09-19 16:50:29.168109,0 days 00:00:06.621353,0.3629852778670368,0.866470701681113,,"{""C"": 0.3629852778670368, ""l1_ratio"": 0.866470701681113}",COMPLETE
29,0.2565229124343674,2026-09-19 16:50:29.168109,2026-09-19 16:50:37.134362,0 days 00:00:07.966253,0.31548792709469736,0.15578379319318553,,"{""C"": 0.31548792709469736, ""l1_ratio"": 0.15578379319318553}",COMPLETE
