number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_tpe:relative_params:0,state
34,0.2613259824868512,2026-09-19 11:49:30.953021,2026-09-19 11:49:33.820322,0 days 00:00:02.867301,0.7909603111352964,0.05924356285320543,1,672,3.227591824743837,1.4266849818544136,0.6594763913605443,"{""colsample_bytree"": 0.7909603111352964, ""learning_rate"": 0.05924356285320543, ""max_depth"": 1, ""n_estimators"": 672, ""reg_alpha"": 3.227591824743837, ""reg_lambda"": 1.4266849818544136, ""subsample"": 0.6594763913605443}",COMPLETE
35,0.23870271333400978,2026-09-19 11:49:33.820322,2026-09-19 11:49:35.118418,0 days 00:00:01.298096,0.625564153882392,0.06344838210380388,2,631,3.6595486446067396,1.3745326006430216,0.725671361589908,"{""colsample_bytree"": 0.625564153882392, ""learning_rate"": 0.06344838210380388, ""max_depth"": 2, ""n_estimators"": 631, ""reg_alpha"": 3.6595486446067396, ""reg_lambda"": 1.3745326006430216, ""subsample"": 0.725671361589908}",PRUNED
36,0.18364098684299296,2026-09-19 11:49:35.118418,2026-09-19 11:49:35.826466,0 days 00:00:00.708048,0.644069312121868,0.039726087180077835,2,786,3.2698773662993594,2.4930188323379365,0.6611823282439316,"{""colsample_bytree"": 0.644069312121868, ""learning_rate"": 0.039726087180077835, ""max_depth"": 2, ""n_estimators"": 786, ""reg_alpha"": 3.2698773662993594, ""reg_lambda"": 2.4930188323379365, ""subsample"": 0.6611823282439316}",PRUNED
37,0.26472427569830004,2026-09-19 11:49:35.826466,2026-09-19 11:49:37.621010,0 days 00:00:01.794544,0.6397129465791663,0.05541953520793065,1,609,3.9793852620775043,2.494386848356119,0.694505264000298,"{""colsample_bytree"": 0.6397129465791663, ""learning_rate"": 0.05541953520793065, ""max_depth"": 1, ""n_estimators"": 609, ""reg_alpha"": 3.9793852620775043, ""reg_lambda"": 2.494386848356119, ""subsample"": 0.694505264000298}",COMPLETE
38,0.1955925587113025,2026-09-19 11:49:37.621010,2026-09-19 11:49:38.117680,0 days 00:00:00.496670,0.662596351643689,0.07694501925037485,1,826,4.3274774954224675,1.940841780597775,0.6880709402414233,"{""colsample_bytree"": 0.662596351643689, ""learning_rate"": 0.07694501925037485, ""max_depth"": 1, ""n_estimators"": 826, ""reg_alpha"": 4.3274774954224675, ""reg_lambda"": 1.940841780597775, ""subsample"": 0.6880709402414233}",PRUNED
39,0.2552286353883068,2026-09-19 11:49:38.117680,2026-09-19 11:49:38.878604,0 days 00:00:00.760924,0.59114639715202,0.09723304266830239,1,727,4.701527954509423,2.5722154895297686,0.6902712308285711,"{""colsample_bytree"": 0.59114639715202, ""learning_rate"": 0.09723304266830239, ""max_depth"": 1, ""n_estimators"": 727, ""reg_alpha"": 4.701527954509423, ""reg_lambda"": 2.5722154895297686, ""subsample"": 0.6902712308285711}",PRUNED
40,0.2617609760927098,2026-09-19 11:49:38.878604,2026-09-19 11:49:40.444671,0 days 00:00:01.566067,0.711255895956239,0.05515716697226655,1,490,4.024427027806644,1.3528387261399768,0.6665442693742165,"{""colsample_bytree"": 0.711255895956239, ""learning_rate"": 0.05515716697226655, ""max_depth"": 1, ""n_estimators"": 490, ""reg_alpha"": 4.024427027806644, ""reg_lambda"": 1.3528387261399768, ""subsample"": 0.6665442693742165}",COMPLETE
41,0.171789050135042,2026-09-19 11:49:40.444671,2026-09-19 11:49:41.172481,0 days 00:00:00.727810,0.7222764179843043,0.07400327255383404,3,690,3.177818971566169,1.5029437315858545,0.6091468341135877,"{""colsample_bytree"": 0.7222764179843043, ""learning_rate"": 0.07400327255383404, ""max_depth"": 3, ""n_estimators"": 690, ""reg_alpha"": 3.177818971566169, ""reg_lambda"": 1.5029437315858545, ""subsample"": 0.6091468341135877}",PRUNED
42,0.18903176707550548,2026-09-19 11:49:41.172481,2026-09-19 11:49:41.556449,0 days 00:00:00.383968,0.6398404863084362,0.10933513859685477,1,692,4.163284877982835,1.7978637853635075,0.6900249272362833,"{""colsample_bytree"": 0.6398404863084362, ""learning_rate"": 0.10933513859685477, ""max_depth"": 1, ""n_estimators"": 692, ""reg_alpha"": 4.163284877982835, ""reg_lambda"": 1.7978637853635075, ""subsample"": 0.6900249272362833}",PRUNED
43,0.18590044842420417,2026-09-19 11:49:41.556449,2026-09-19 11:49:42.621296,0 days 00:00:01.064847,0.7001030487747462,0.046964190163496754,2,585,3.528307926375523,2.974113580197683,0.6863609702218006,"{""colsample_bytree"": 0.7001030487747462, ""learning_rate"": 0.046964190163496754, ""max_depth"": 2, ""n_estimators"": 585, ""reg_alpha"": 3.528307926375523, ""reg_lambda"": 2.974113580197683, ""subsample"": 0.6863609702218006}",PRUNED
44,0.1734072648762108,2026-09-19 11:49:42.621296,2026-09-19 11:49:44.944670,0 days 00:00:02.323374,0.7110303384544522,0.04294430414134981,3,687,4.421051153748923,1.118520431273449,0.6475613292228676,"{""colsample_bytree"": 0.7110303384544522, ""learning_rate"": 0.04294430414134981, ""max_depth"": 3, ""n_estimators"": 687, ""reg_alpha"": 4.421051153748923, ""reg_lambda"": 1.118520431273449, ""subsample"": 0.6475613292228676}",PRUNED
45,0.2634831955127176,2026-09-19 11:49:44.944670,2026-09-19 11:49:49.243558,0 days 00:00:04.298888,0.6981353215241675,0.03304073815926416,1,671,3.1468106318843914,2.955497854644629,0.6340632264296061,"{""colsample_bytree"": 0.6981353215241675, ""learning_rate"": 0.03304073815926416, ""max_depth"": 1, ""n_estimators"": 671, ""reg_alpha"": 3.1468106318843914, ""reg_lambda"": 2.955497854644629, ""subsample"": 0.6340632264296061}",COMPLETE
46,0.2583855609940153,2026-09-19 11:49:49.243558,2026-09-19 11:49:54.748040,0 days 00:00:05.504482,0.6565573453465825,0.035692438864691596,1,673,4.906034180649649,2.1525521380499186,0.6012579988480008,"{""colsample_bytree"": 0.6565573453465825, ""learning_rate"": 0.035692438864691596, ""max_depth"": 1, ""n_estimators"": 673, ""reg_alpha"": 4.906034180649649, ""reg_lambda"": 2.1525521380499186, ""subsample"": 0.6012579988480008}",COMPLETE
47,0.2617638405979372,2026-09-19 11:49:54.748040,2026-09-19 11:49:57.389619,0 days 00:00:02.641579,0.6737657916424347,0.039415134806359116,1,671,4.443425014453619,2.4732060844209345,0.6384036926059121,"{""colsample_bytree"": 0.6737657916424347, ""learning_rate"": 0.039415134806359116, ""max_depth"": 1, ""n_estimators"": 671, ""reg_alpha"": 4.443425014453619, ""reg_lambda"": 2.4732060844209345, ""subsample"": 0.6384036926059121}",COMPLETE
48,0.19596805947333998,2026-09-19 11:49:57.389619,2026-09-19 11:49:57.920679,0 days 00:00:00.531060,0.6065760615850193,0.051294283946184925,1,750,3.896602761000903,1.8478233334942098,0.6174385056423033,"{""colsample_bytree"": 0.6065760615850193, ""learning_rate"": 0.051294283946184925, ""max_depth"": 1, ""n_estimators"": 750, ""reg_alpha"": 3.896602761000903, ""reg_lambda"": 1.8478233334942098, ""subsample"": 0.6174385056423033}",PRUNED
49,0.19494061648829464,2026-09-19 11:49:57.920679,2026-09-19 11:49:58.529343,0 days 00:00:00.608664,0.7345786294824247,0.04718256376247163,1,634,3.4109716214086365,2.033018319181881,0.6428973184601005,"{""colsample_bytree"": 0.7345786294824247, ""learning_rate"": 0.04718256376247163, ""max_depth"": 1, ""n_estimators"": 634, ""reg_alpha"": 3.4109716214086365, ""reg_lambda"": 2.033018319181881, ""subsample"": 0.6428973184601005}",PRUNED
50,0.26027906953298013,2026-09-19 11:49:58.529343,2026-09-19 11:50:00.720722,0 days 00:00:02.191379,0.6360831436360468,0.06886238373015065,1,625,4.652665381793628,2.008922336409996,0.6043135707443055,"{""colsample_bytree"": 0.6360831436360468, ""learning_rate"": 0.06886238373015065, ""max_depth"": 1, ""n_estimators"": 625, ""reg_alpha"": 4.652665381793628, ""reg_lambda"": 2.008922336409996, ""subsample"": 0.6043135707443055}",COMPLETE
51,0.18755539191797768,2026-09-19 11:50:00.720722,2026-09-19 11:50:01.657316,0 days 00:00:00.936594,0.6541868775252114,0.054831878869043886,3,696,4.642514173903111,1.5882568797006726,0.6370247821155655,"{""colsample_bytree"": 0.6541868775252114, ""learning_rate"": 0.054831878869043886, ""max_depth"": 3, ""n_estimators"": 696, ""reg_alpha"": 4.642514173903111, ""reg_lambda"": 1.5882568797006726, ""subsample"": 0.6370247821155655}",PRUNED
52,0.2686774585938858,2026-09-19 11:50:01.657316,2026-09-19 11:50:03.854987,0 days 00:00:02.197671,0.7299931514829414,0.05601921547625205,1,775,4.291123766203381,2.028255704694497,0.6182532860070354,"{""colsample_bytree"": 0.7299931514829414, ""learning_rate"": 0.05601921547625205, ""max_depth"": 1, ""n_estimators"": 775, ""reg_alpha"": 4.291123766203381, ""reg_lambda"": 2.028255704694497, ""subsample"": 0.6182532860070354}",COMPLETE
53,0.19835936975670634,2026-09-19 11:50:03.854987,2026-09-19 11:50:04.229974,0 days 00:00:00.374987,0.6945236360981021,0.08553152393254376,1,698,4.544680360582966,1.325372984147371,0.6685639979309344,"{""colsample_bytree"": 0.6945236360981021, ""learning_rate"": 0.08553152393254376, ""max_depth"": 1, ""n_estimators"": 698, ""reg_alpha"": 4.544680360582966, ""reg_lambda"": 1.325372984147371, ""subsample"": 0.6685639979309344}",PRUNED
54,0.26435807848057125,2026-09-19 11:50:04.229974,2026-09-19 11:50:05.203322,0 days 00:00:00.973348,0.7321756998910391,0.06611686833042912,1,893,3.7495271491470663,1.6073040275075794,0.6182324652826551,"{""colsample_bytree"": 0.7321756998910391, ""learning_rate"": 0.06611686833042912, ""max_depth"": 1, ""n_estimators"": 893, ""reg_alpha"": 3.7495271491470663, ""reg_lambda"": 1.6073040275075794, ""subsample"": 0.6182324652826551}",PRUNED
55,0.25988195751779686,2026-09-19 11:50:05.203322,2026-09-19 11:50:06.684147,0 days 00:00:01.480825,0.6204292170719595,0.05870580023937521,1,557,4.0987760433300835,1.8655041213705719,0.6376128780488777,"{""colsample_bytree"": 0.6204292170719595, ""learning_rate"": 0.05870580023937521, ""max_depth"": 1, ""n_estimators"": 557, ""reg_alpha"": 4.0987760433300835, ""reg_lambda"": 1.8655041213705719, ""subsample"": 0.6376128780488777}",COMPLETE
56,0.1964977552440315,2026-09-19 11:50:06.684147,2026-09-19 11:50:07.046559,0 days 00:00:00.362412,0.6871492363466155,0.04273076461291825,1,670,3.9805502908715793,1.1726841269626176,0.6556575484696391,"{""colsample_bytree"": 0.6871492363466155, ""learning_rate"": 0.04273076461291825, ""max_depth"": 1, ""n_estimators"": 670, ""reg_alpha"": 3.9805502908715793, ""reg_lambda"": 1.1726841269626176, ""subsample"": 0.6556575484696391}",PRUNED
57,0.19455501349760665,2026-09-19 11:50:07.046559,2026-09-19 11:50:07.523363,0 days 00:00:00.476804,0.6509540300025198,0.05526583079490972,1,705,4.312066618409165,1.6644513317727703,0.691720791773664,"{""colsample_bytree"": 0.6509540300025198, ""learning_rate"": 0.05526583079490972, ""max_depth"": 1, ""n_estimators"": 705, ""reg_alpha"": 4.312066618409165, ""reg_lambda"": 1.6644513317727703, ""subsample"": 0.691720791773664}",PRUNED
58,0.19086067492671874,2026-09-19 11:50:07.523363,2026-09-19 11:50:08.235894,0 days 00:00:00.712531,0.7134852524153446,0.03389417070660042,2,772,4.038869445716405,1.3673481720556468,0.6371494776981748,"{""colsample_bytree"": 0.7134852524153446, ""learning_rate"": 0.03389417070660042, ""max_depth"": 2, ""n_estimators"": 772, ""reg_alpha"": 4.038869445716405, ""reg_lambda"": 1.3673481720556468, ""subsample"": 0.6371494776981748}",PRUNED
59,0.19548767536860584,2026-09-19 11:50:08.235894,2026-09-19 11:50:08.772907,0 days 00:00:00.537013,0.6838186685384527,0.06699007690235004,2,682,4.384826274610736,2.7876365451112126,0.6155333562583997,"{""colsample_bytree"": 0.6838186685384527, ""learning_rate"": 0.06699007690235004, ""max_depth"": 2, ""n_estimators"": 682, ""reg_alpha"": 4.384826274610736, ""reg_lambda"": 2.7876365451112126, ""subsample"": 0.6155333562583997}",PRUNED
60,0.265208933034459,2026-09-19 11:50:08.772907,2026-09-19 11:50:11.015025,0 days 00:00:02.242118,0.7025623731498688,0.039206146755965135,1,857,4.137608292405434,2.3348806344929613,0.614923007487279,"{""colsample_bytree"": 0.7025623731498688, ""learning_rate"": 0.039206146755965135, ""max_depth"": 1, ""n_estimators"": 857, ""reg_alpha"": 4.137608292405434, ""reg_lambda"": 2.3348806344929613, ""subsample"": 0.614923007487279}",COMPLETE
61,0.26625856884454424,2026-09-19 11:50:11.015025,2026-09-19 11:50:13.499731,0 days 00:00:02.484706,0.7256758180466668,0.04207121552037945,1,821,3.3799310221954117,2.2512278308148432,0.6044307951101281,"{""colsample_bytree"": 0.7256758180466668, ""learning_rate"": 0.04207121552037945, ""max_depth"": 1, ""n_estimators"": 821, ""reg_alpha"": 3.3799310221954117, ""reg_lambda"": 2.2512278308148432, ""subsample"": 0.6044307951101281}",COMPLETE
62,0.19414898956329027,2026-09-19 11:50:13.499731,2026-09-19 11:50:38.533434,0 days 00:00:25.033703,0.7504598218558493,0.03860049677309897,1,854,3.9247810734997612,2.0980671501155412,0.6146730172741194,"{""colsample_bytree"": 0.7504598218558493, ""learning_rate"": 0.03860049677309897, ""max_depth"": 1, ""n_estimators"": 854, ""reg_alpha"": 3.9247810734997612, ""reg_lambda"": 2.0980671501155412, ""subsample"": 0.6146730172741194}",PRUNED
63,0.2661685303518331,2026-09-19 11:50:38.533434,2026-09-19 11:50:52.243056,0 days 00:00:13.709622,0.7283885477796607,0.030987749187273348,1,804,4.066481979533138,1.6999785065571373,0.6001592524230137,"{""colsample_bytree"": 0.7283885477796607, ""learning_rate"": 0.030987749187273348, ""max_depth"": 1, ""n_estimators"": 804, ""reg_alpha"": 4.066481979533138, ""reg_lambda"": 1.6999785065571373, ""subsample"": 0.6001592524230137}",COMPLETE
