number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_tpe:relative_params:0,state
77,0.18672710796361758,2026-09-19 12:15:12.678960,2026-09-19 12:15:13.403368,0 days 00:00:00.724408,0.509155632530448,0.023506647865851167,2,989,0.7901808374392101,2.6494789636956133,0.7984822497389973,"{""colsample_bytree"": 0.509155632530448, ""learning_rate"": 0.023506647865851167, ""max_depth"": 2, ""n_estimators"": 989, ""reg_alpha"": 0.7901808374392101, ""reg_lambda"": 2.6494789636956133, ""subsample"": 0.7984822497389973}",PRUNED
78,0.19422158079080543,2026-09-19 12:15:13.403368,2026-09-19 12:15:13.993595,0 days 00:00:00.590227,0.5745903685352851,0.01859971884123697,1,1058,0.37200088615361526,2.0381496597207898,0.7250834584026846,"{""colsample_bytree"": 0.5745903685352851, ""learning_rate"": 0.01859971884123697, ""max_depth"": 1, ""n_estimators"": 1058, ""reg_alpha"": 0.37200088615361526, ""reg_lambda"": 2.0381496597207898, ""subsample"": 0.7250834584026846}",PRUNED
79,0.2724335362344653,2026-09-19 12:15:13.993595,2026-09-19 12:15:16.895521,0 days 00:00:02.901926,0.6184794791289919,0.017014581579670958,1,1041,0.5613258417480462,2.878746529297554,0.7717243257840156,"{""colsample_bytree"": 0.6184794791289919, ""learning_rate"": 0.017014581579670958, ""max_depth"": 1, ""n_estimators"": 1041, ""reg_alpha"": 0.5613258417480462, ""reg_lambda"": 2.878746529297554, ""subsample"": 0.7717243257840156}",COMPLETE
80,0.27275983999906217,2026-09-19 12:15:16.895521,2026-09-19 12:15:19.158722,0 days 00:00:02.263201,0.5506921334916158,0.022632630026857156,1,866,0.19513729257641327,2.5144511904457336,0.7636450888879435,"{""colsample_bytree"": 0.5506921334916158, ""learning_rate"": 0.022632630026857156, ""max_depth"": 1, ""n_estimators"": 866, ""reg_alpha"": 0.19513729257641327, ""reg_lambda"": 2.5144511904457336, ""subsample"": 0.7636450888879435}",COMPLETE
81,0.2353064565243202,2026-09-19 12:15:19.158722,2026-09-19 12:15:20.166303,0 days 00:00:01.007581,0.5495568599153886,0.01757239413202748,1,978,0.049757381611344464,2.456327152438649,0.7774902661304606,"{""colsample_bytree"": 0.5495568599153886, ""learning_rate"": 0.01757239413202748, ""max_depth"": 1, ""n_estimators"": 978, ""reg_alpha"": 0.049757381611344464, ""reg_lambda"": 2.456327152438649, ""subsample"": 0.7774902661304606}",PRUNED
82,0.1885532111835694,2026-09-19 12:15:20.166303,2026-09-19 12:15:20.902774,0 days 00:00:00.736471,0.5179354192808697,0.030722000735704677,2,980,0.7217832582402508,2.2103624604581693,0.7613598765769992,"{""colsample_bytree"": 0.5179354192808697, ""learning_rate"": 0.030722000735704677, ""max_depth"": 2, ""n_estimators"": 980, ""reg_alpha"": 0.7217832582402508, ""reg_lambda"": 2.2103624604581693, ""subsample"": 0.7613598765769992}",PRUNED
83,0.27447888049514824,2026-09-19 12:15:20.902774,2026-09-19 12:15:23.612594,0 days 00:00:02.709820,0.5129529587126526,0.023330359513071903,1,999,0.7137726458930618,3.1834777257297606,0.7932991198623994,"{""colsample_bytree"": 0.5129529587126526, ""learning_rate"": 0.023330359513071903, ""max_depth"": 1, ""n_estimators"": 999, ""reg_alpha"": 0.7137726458930618, ""reg_lambda"": 3.1834777257297606, ""subsample"": 0.7932991198623994}",COMPLETE
84,0.23507159876719144,2026-09-19 12:15:23.612594,2026-09-19 12:15:24.704665,0 days 00:00:01.092071,0.5261316215470329,0.01663983958083275,1,1006,0.5270756171801915,2.989024439440247,0.7852018953692351,"{""colsample_bytree"": 0.5261316215470329, ""learning_rate"": 0.01663983958083275, ""max_depth"": 1, ""n_estimators"": 1006, ""reg_alpha"": 0.5270756171801915, ""reg_lambda"": 2.989024439440247, ""subsample"": 0.7852018953692351}",PRUNED
85,0.2739500858523729,2026-09-19 12:15:24.704665,2026-09-19 12:15:27.471776,0 days 00:00:02.767111,0.5531852242079106,0.01884627970016285,1,1064,1.0834435672866276,2.658784468033437,0.7572602450873708,"{""colsample_bytree"": 0.5531852242079106, ""learning_rate"": 0.01884627970016285, ""max_depth"": 1, ""n_estimators"": 1064, ""reg_alpha"": 1.0834435672866276, ""reg_lambda"": 2.658784468033437, ""subsample"": 0.7572602450873708}",COMPLETE
86,0.19083385656423224,2026-09-19 12:15:27.471776,2026-09-19 12:15:28.222118,0 days 00:00:00.750342,0.5593704368871094,0.020807454297007956,2,980,0.5958840228524203,2.492528451230467,0.7485349911171295,"{""colsample_bytree"": 0.5593704368871094, ""learning_rate"": 0.020807454297007956, ""max_depth"": 2, ""n_estimators"": 980, ""reg_alpha"": 0.5958840228524203, ""reg_lambda"": 2.492528451230467, ""subsample"": 0.7485349911171295}",PRUNED
87,0.18970587217562884,2026-09-19 12:15:28.222118,2026-09-19 12:15:28.914235,0 days 00:00:00.692117,0.5379783501444328,0.022187645355487343,2,920,0.7610665066716755,2.474818075672609,0.7814051422291174,"{""colsample_bytree"": 0.5379783501444328, ""learning_rate"": 0.022187645355487343, ""max_depth"": 2, ""n_estimators"": 920, ""reg_alpha"": 0.7610665066716755, ""reg_lambda"": 2.474818075672609, ""subsample"": 0.7814051422291174}",PRUNED
88,0.23517601644818598,2026-09-19 12:15:28.914235,2026-09-19 12:15:29.967075,0 days 00:00:01.052840,0.5391291714653237,0.015761493282515627,1,954,0.537695460557702,2.5510004831220354,0.7796372728106344,"{""colsample_bytree"": 0.5391291714653237, ""learning_rate"": 0.015761493282515627, ""max_depth"": 1, ""n_estimators"": 954, ""reg_alpha"": 0.537695460557702, ""reg_lambda"": 2.5510004831220354, ""subsample"": 0.7796372728106344}",PRUNED
89,0.18832057598352858,2026-09-19 12:15:29.967075,2026-09-19 12:15:30.853593,0 days 00:00:00.886518,0.5047468707455556,0.024796042803409166,2,987,0.18786511358934388,2.7092432669547497,0.8135490255609537,"{""colsample_bytree"": 0.5047468707455556, ""learning_rate"": 0.024796042803409166, ""max_depth"": 2, ""n_estimators"": 987, ""reg_alpha"": 0.18786511358934388, ""reg_lambda"": 2.7092432669547497, ""subsample"": 0.8135490255609537}",PRUNED
90,0.2741986637290604,2026-09-19 12:15:30.853593,2026-09-19 12:15:33.640426,0 days 00:00:02.786833,0.5780295084469581,0.026870574020601997,1,935,0.7142167743001151,2.640372911215913,0.7875215522108628,"{""colsample_bytree"": 0.5780295084469581, ""learning_rate"": 0.026870574020601997, ""max_depth"": 1, ""n_estimators"": 935, ""reg_alpha"": 0.7142167743001151, ""reg_lambda"": 2.640372911215913, ""subsample"": 0.7875215522108628}",COMPLETE
91,0.2744360861834294,2026-09-19 12:15:33.640426,2026-09-19 12:15:36.628871,0 days 00:00:02.988445,0.5214430004256198,0.019875404472119173,1,945,0.669970867939297,2.9545188195176815,0.7920756213875746,"{""colsample_bytree"": 0.5214430004256198, ""learning_rate"": 0.019875404472119173, ""max_depth"": 1, ""n_estimators"": 945, ""reg_alpha"": 0.669970867939297, ""reg_lambda"": 2.9545188195176815, ""subsample"": 0.7920756213875746}",COMPLETE
92,0.27550682327277237,2026-09-19 12:15:36.628871,2026-09-19 12:15:39.383600,0 days 00:00:02.754729,0.5241538896391176,0.021843799200597043,1,945,0.5538007910102346,2.0367858555595024,0.7604450566031061,"{""colsample_bytree"": 0.5241538896391176, ""learning_rate"": 0.021843799200597043, ""max_depth"": 1, ""n_estimators"": 945, ""reg_alpha"": 0.5538007910102346, ""reg_lambda"": 2.0367858555595024, ""subsample"": 0.7604450566031061}",COMPLETE
93,0.274928475020271,2026-09-19 12:15:39.383600,2026-09-19 12:15:42.037746,0 days 00:00:02.654146,0.5411168870077556,0.02375220775172981,1,1020,0.5956645368395088,2.5313488231798416,0.7862552894353206,"{""colsample_bytree"": 0.5411168870077556, ""learning_rate"": 0.02375220775172981, ""max_depth"": 1, ""n_estimators"": 1020, ""reg_alpha"": 0.5956645368395088, ""reg_lambda"": 2.5313488231798416, ""subsample"": 0.7862552894353206}",COMPLETE
94,0.2731367244649664,2026-09-19 12:15:42.037746,2026-09-19 12:15:44.497573,0 days 00:00:02.459827,0.527886021528218,0.02645897118377234,1,896,0.6756017547224353,2.8033591389873473,0.7821116075958727,"{""colsample_bytree"": 0.527886021528218, ""learning_rate"": 0.02645897118377234, ""max_depth"": 1, ""n_estimators"": 896, ""reg_alpha"": 0.6756017547224353, ""reg_lambda"": 2.8033591389873473, ""subsample"": 0.7821116075958727}",COMPLETE
95,0.19476170279944285,2026-09-19 12:15:44.497573,2026-09-19 12:15:45.001728,0 days 00:00:00.504155,0.5203814656282172,0.01900030190905484,1,922,0.8030823679199914,2.047623707439729,0.7554392331092913,"{""colsample_bytree"": 0.5203814656282172, ""learning_rate"": 0.01900030190905484, ""max_depth"": 1, ""n_estimators"": 922, ""reg_alpha"": 0.8030823679199914, ""reg_lambda"": 2.047623707439729, ""subsample"": 0.7554392331092913}",PRUNED
96,0.19579855446152297,2026-09-19 12:15:45.001728,2026-09-19 12:15:45.498223,0 days 00:00:00.496495,0.5483074153214158,0.0270291109227352,1,942,0.6385797635467789,2.5971966809920453,0.795450386661998,"{""colsample_bytree"": 0.5483074153214158, ""learning_rate"": 0.0270291109227352, ""max_depth"": 1, ""n_estimators"": 942, ""reg_alpha"": 0.6385797635467789, ""reg_lambda"": 2.5971966809920453, ""subsample"": 0.795450386661998}",PRUNED
97,0.27567398354491196,2026-09-19 12:15:45.498223,2026-09-19 12:15:48.116320,0 days 00:00:02.618097,0.5149521115708992,0.025902942624993913,1,951,0.7821442959544054,2.2165177619615823,0.792259193833762,"{""colsample_bytree"": 0.5149521115708992, ""learning_rate"": 0.025902942624993913, ""max_depth"": 1, ""n_estimators"": 951, ""reg_alpha"": 0.7821442959544054, ""reg_lambda"": 2.2165177619615823, ""subsample"": 0.792259193833762}",COMPLETE
98,0.2734027783782414,2026-09-19 12:15:48.116320,2026-09-19 12:15:50.894752,0 days 00:00:02.778432,0.5054223740344119,0.024265879299606573,1,1019,0.9175761430014755,2.0641518407713213,0.7702262931314059,"{""colsample_bytree"": 0.5054223740344119, ""learning_rate"": 0.024265879299606573, ""max_depth"": 1, ""n_estimators"": 1019, ""reg_alpha"": 0.9175761430014755, ""reg_lambda"": 2.0641518407713213, ""subsample"": 0.7702262931314059}",COMPLETE
99,0.1954589763977218,2026-09-19 12:15:50.894752,2026-09-19 12:15:51.432152,0 days 00:00:00.537400,0.5401352657782768,0.019253793580440763,1,958,0.8358784939382069,2.3286597925933012,0.7858903531237315,"{""colsample_bytree"": 0.5401352657782768, ""learning_rate"": 0.019253793580440763, ""max_depth"": 1, ""n_estimators"": 958, ""reg_alpha"": 0.8358784939382069, ""reg_lambda"": 2.3286597925933012, ""subsample"": 0.7858903531237315}",PRUNED
