number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_tpe:relative_params:0,state
16,0.2525740481272079,2026-09-19 12:00:47.440994,2026-09-19 12:00:51.919242,0 days 00:00:04.478248,0.8573810064743258,0.01038881285596493,2,789,2.4398913070279087,3.0403372296251217,0.9348775607316585,"{""colsample_bytree"": 0.8573810064743258, ""learning_rate"": 0.01038881285596493, ""max_depth"": 2, ""n_estimators"": 789, ""reg_alpha"": 2.4398913070279087, ""reg_lambda"": 3.0403372296251217, ""subsample"": 0.9348775607316585}",COMPLETE
17,0.24615280105728793,2026-09-19 12:00:51.919242,2026-09-19 12:00:57.197643,0 days 00:00:05.278401,0.7971622854883993,0.010413194377815219,1,775,1.9159278143703942,2.5997131528973356,0.8709618232791869,"{""colsample_bytree"": 0.7971622854883993, ""learning_rate"": 0.010413194377815219, ""max_depth"": 1, ""n_estimators"": 775, ""reg_alpha"": 1.9159278143703942, ""reg_lambda"": 2.5997131528973356, ""subsample"": 0.8709618232791869}",COMPLETE
18,0.23082749725635968,2026-09-19 12:00:57.198642,2026-09-19 12:01:00.547238,0 days 00:00:03.348596,0.8067008218414582,0.018479715443692733,3,691,2.1555182803852193,2.7606191149201944,0.7670383513092885,"{""colsample_bytree"": 0.8067008218414582, ""learning_rate"": 0.018479715443692733, ""max_depth"": 3, ""n_estimators"": 691, ""reg_alpha"": 2.1555182803852193, ""reg_lambda"": 2.7606191149201944, ""subsample"": 0.7670383513092885}",PRUNED
19,0.2476398778503966,2026-09-19 12:01:00.547238,2026-09-19 12:01:10.228616,0 days 00:00:09.681378,0.8250183242582804,0.022889172768889667,1,825,3.2672299439295864,3.5251576646776184,0.9484162988725994,"{""colsample_bytree"": 0.8250183242582804, ""learning_rate"": 0.022889172768889667, ""max_depth"": 1, ""n_estimators"": 825, ""reg_alpha"": 3.2672299439295864, ""reg_lambda"": 3.5251576646776184, ""subsample"": 0.9484162988725994}",COMPLETE
20,0.2540574156317421,2026-09-19 12:01:10.228616,2026-09-19 12:01:15.143825,0 days 00:00:04.915209,0.84128622412899,0.0177019511933576,2,758,3.2689688022203036,2.392354349182069,0.9237788074807571,"{""colsample_bytree"": 0.84128622412899, ""learning_rate"": 0.0177019511933576, ""max_depth"": 2, ""n_estimators"": 758, ""reg_alpha"": 3.2689688022203036, ""reg_lambda"": 2.392354349182069, ""subsample"": 0.9237788074807571}",COMPLETE
21,0.24451339279835943,2026-09-19 12:01:15.143825,2026-09-19 12:01:17.952118,0 days 00:00:02.808293,0.7806874410103939,0.01627792040625941,1,833,3.7536218154385477,3.2578511500043916,0.885476989475489,"{""colsample_bytree"": 0.7806874410103939, ""learning_rate"": 0.01627792040625941, ""max_depth"": 1, ""n_estimators"": 833, ""reg_alpha"": 3.7536218154385477, ""reg_lambda"": 3.2578511500043916, ""subsample"": 0.885476989475489}",COMPLETE
22,0.19868471796171283,2026-09-19 12:01:17.952118,2026-09-19 12:01:47.307562,0 days 00:00:29.355444,0.8660615545393445,0.01198461863588957,4,869,4.310268859826728,3.066002871612594,0.965664353219188,"{""colsample_bytree"": 0.8660615545393445, ""learning_rate"": 0.01198461863588957, ""max_depth"": 4, ""n_estimators"": 869, ""reg_alpha"": 4.310268859826728, ""reg_lambda"": 3.066002871612594, ""subsample"": 0.965664353219188}",PRUNED
23,0.1977301002825823,2026-09-19 12:01:47.307562,2026-09-19 12:02:02.395099,0 days 00:00:15.087537,0.8808144577812931,0.011701523775613608,5,781,2.8716037063831834,1.8753286707634693,0.9246268492533911,"{""colsample_bytree"": 0.8808144577812931, ""learning_rate"": 0.011701523775613608, ""max_depth"": 5, ""n_estimators"": 781, ""reg_alpha"": 2.8716037063831834, ""reg_lambda"": 1.8753286707634693, ""subsample"": 0.9246268492533911}",PRUNED
24,0.21563074539182975,2026-09-19 12:02:02.395099,2026-09-19 12:02:05.397873,0 days 00:00:03.002774,0.9441000112096225,0.02519790443550152,3,790,3.214675234931539,2.128002869782253,0.8955826257863728,"{""colsample_bytree"": 0.9441000112096225, ""learning_rate"": 0.02519790443550152, ""max_depth"": 3, ""n_estimators"": 790, ""reg_alpha"": 3.214675234931539, ""reg_lambda"": 2.128002869782253, ""subsample"": 0.8955826257863728}",PRUNED
25,0.24791456890804126,2026-09-19 12:02:05.397873,2026-09-19 12:02:22.638100,0 days 00:00:17.240227,0.7610877127585784,0.01621033467215157,1,995,3.2163052718042398,2.7719705835579327,0.9925386223255551,"{""colsample_bytree"": 0.7610877127585784, ""learning_rate"": 0.01621033467215157, ""max_depth"": 1, ""n_estimators"": 995, ""reg_alpha"": 3.2163052718042398, ""reg_lambda"": 2.7719705835579327, ""subsample"": 0.9925386223255551}",COMPLETE
26,0.2126738561686704,2026-09-19 12:02:22.638100,2026-09-19 12:02:26.728870,0 days 00:00:04.090770,0.9007817385558667,0.024668070731355646,3,959,1.5938703815325814,2.322375176143207,0.9191043263104505,"{""colsample_bytree"": 0.9007817385558667, ""learning_rate"": 0.024668070731355646, ""max_depth"": 3, ""n_estimators"": 959, ""reg_alpha"": 1.5938703815325814, ""reg_lambda"": 2.322375176143207, ""subsample"": 0.9191043263104505}",PRUNED
27,0.22050197939919106,2026-09-19 12:02:26.728870,2026-09-19 12:02:29.214177,0 days 00:00:02.485307,0.7709435009773785,0.010088726451971645,3,1013,3.580737966665441,2.4069417830753843,0.9552572870873044,"{""colsample_bytree"": 0.7709435009773785, ""learning_rate"": 0.010088726451971645, ""max_depth"": 3, ""n_estimators"": 1013, ""reg_alpha"": 3.580737966665441, ""reg_lambda"": 2.4069417830753843, ""subsample"": 0.9552572870873044}",PRUNED
28,0.2492017916660875,2026-09-19 12:02:29.214177,2026-09-19 12:02:36.472476,0 days 00:00:07.258299,0.8781502585075804,0.01912029267351918,1,1118,3.3622459157436544,3.744543024025008,0.990125802554541,"{""colsample_bytree"": 0.8781502585075804, ""learning_rate"": 0.01912029267351918, ""max_depth"": 1, ""n_estimators"": 1118, ""reg_alpha"": 3.3622459157436544, ""reg_lambda"": 3.744543024025008, ""subsample"": 0.990125802554541}",COMPLETE
29,0.25240637685955153,2026-09-19 12:02:36.472476,2026-09-19 12:02:39.984510,0 days 00:00:03.512034,0.9039711300605022,0.016206312521871883,2,719,3.0554010252332087,3.0141058641431053,0.9824449910455604,"{""colsample_bytree"": 0.9039711300605022, ""learning_rate"": 0.016206312521871883, ""max_depth"": 2, ""n_estimators"": 719, ""reg_alpha"": 3.0554010252332087, ""reg_lambda"": 3.0141058641431053, ""subsample"": 0.9824449910455604}",COMPLETE
30,0.2549657733332972,2026-09-19 12:02:39.984510,2026-09-19 12:02:43.382269,0 days 00:00:03.397759,0.9801536069948685,0.01583557249831378,2,678,3.8445637317719545,2.379397507717714,0.9183587850611254,"{""colsample_bytree"": 0.9801536069948685, ""learning_rate"": 0.01583557249831378, ""max_depth"": 2, ""n_estimators"": 678, ""reg_alpha"": 3.8445637317719545, ""reg_lambda"": 2.379397507717714, ""subsample"": 0.9183587850611254}",COMPLETE
31,0.24839530053374426,2026-09-19 12:02:43.382269,2026-09-19 12:02:46.156663,0 days 00:00:02.774394,0.922516175385232,0.018167592940835763,2,699,2.9056082973282393,3.202878976416051,0.9718263251075762,"{""colsample_bytree"": 0.922516175385232, ""learning_rate"": 0.018167592940835763, ""max_depth"": 2, ""n_estimators"": 699, ""reg_alpha"": 2.9056082973282393, ""reg_lambda"": 3.202878976416051, ""subsample"": 0.9718263251075762}",COMPLETE
32,0.2442772043156476,2026-09-19 12:02:46.156663,2026-09-19 12:02:46.630689,0 days 00:00:00.474026,0.957297072479751,0.015437439585036763,1,720,2.5101492287392033,3.348484683752556,0.8908552913387017,"{""colsample_bytree"": 0.957297072479751, ""learning_rate"": 0.015437439585036763, ""max_depth"": 1, ""n_estimators"": 720, ""reg_alpha"": 2.5101492287392033, ""reg_lambda"": 3.348484683752556, ""subsample"": 0.8908552913387017}",PRUNED
33,0.2092490202052706,2026-09-19 12:02:46.630689,2026-09-19 12:02:47.637017,0 days 00:00:01.006328,0.9264484290413791,0.013840495881797732,3,932,2.8035672717319717,2.443499582178448,0.9557262754107725,"{""colsample_bytree"": 0.9264484290413791, ""learning_rate"": 0.013840495881797732, ""max_depth"": 3, ""n_estimators"": 932, ""reg_alpha"": 2.8035672717319717, ""reg_lambda"": 2.443499582178448, ""subsample"": 0.9557262754107725}",PRUNED
34,0.2491974757140088,2026-09-19 12:02:47.637017,2026-09-19 12:02:49.940225,0 days 00:00:02.303208,0.8924711640479049,0.01888583545242294,1,723,3.1058971959810373,2.311668884954764,0.921321546631457,"{""colsample_bytree"": 0.8924711640479049, ""learning_rate"": 0.01888583545242294, ""max_depth"": 1, ""n_estimators"": 723, ""reg_alpha"": 3.1058971959810373, ""reg_lambda"": 2.311668884954764, ""subsample"": 0.921321546631457}",COMPLETE
35,0.2396245999312932,2026-09-19 12:02:49.940225,2026-09-19 12:02:50.312143,0 days 00:00:00.371918,0.7502057833891936,0.012472306939086472,1,688,2.9622681036732814,2.8659303203495057,0.9239516908621036,"{""colsample_bytree"": 0.7502057833891936, ""learning_rate"": 0.012472306939086472, ""max_depth"": 1, ""n_estimators"": 688, ""reg_alpha"": 2.9622681036732814, ""reg_lambda"": 2.8659303203495057, ""subsample"": 0.9239516908621036}",PRUNED
36,0.21671762113065016,2026-09-19 12:02:50.312143,2026-09-19 12:02:51.339115,0 days 00:00:01.026972,0.9038366000455854,0.017100226264149903,3,708,3.8470055882683507,1.9683569060492385,0.9008859302361563,"{""colsample_bytree"": 0.9038366000455854, ""learning_rate"": 0.017100226264149903, ""max_depth"": 3, ""n_estimators"": 708, ""reg_alpha"": 3.8470055882683507, ""reg_lambda"": 1.9683569060492385, ""subsample"": 0.9008859302361563}",PRUNED
37,0.25461233648453596,2026-09-19 12:02:51.339115,2026-09-19 12:02:53.771410,0 days 00:00:02.432295,0.9933769455195481,0.01849830310056853,2,526,3.7134572807935324,1.8437152358990274,0.9140890216676307,"{""colsample_bytree"": 0.9933769455195481, ""learning_rate"": 0.01849830310056853, ""max_depth"": 2, ""n_estimators"": 526, ""reg_alpha"": 3.7134572807935324, ""reg_lambda"": 1.8437152358990274, ""subsample"": 0.9140890216676307}",COMPLETE
38,0.24380397365155282,2026-09-19 12:02:53.771410,2026-09-19 12:02:54.257938,0 days 00:00:00.486528,0.9146563711336575,0.010985408741791455,2,588,3.038544834151635,1.927787333618802,0.9255610422189766,"{""colsample_bytree"": 0.9146563711336575, ""learning_rate"": 0.010985408741791455, ""max_depth"": 2, ""n_estimators"": 588, ""reg_alpha"": 3.038544834151635, ""reg_lambda"": 1.927787333618802, ""subsample"": 0.9255610422189766}",PRUNED
39,0.21540321445897567,2026-09-19 12:02:54.257938,2026-09-19 12:02:55.432737,0 days 00:00:01.174799,0.8221827250421412,0.01034385093979676,4,758,2.459212995457859,2.7755711479750436,0.9038347313012003,"{""colsample_bytree"": 0.8221827250421412, ""learning_rate"": 0.01034385093979676, ""max_depth"": 4, ""n_estimators"": 758, ""reg_alpha"": 2.459212995457859, ""reg_lambda"": 2.7755711479750436, ""subsample"": 0.9038347313012003}",PRUNED
40,0.254207381482846,2026-09-19 12:02:55.432737,2026-09-19 12:02:57.986408,0 days 00:00:02.553671,0.9974890110889264,0.01910983661561864,2,568,2.95232782952056,2.2122647934324435,0.8606011942538755,"{""colsample_bytree"": 0.9974890110889264, ""learning_rate"": 0.01910983661561864, ""max_depth"": 2, ""n_estimators"": 568, ""reg_alpha"": 2.95232782952056, ""reg_lambda"": 2.2122647934324435, ""subsample"": 0.8606011942538755}",COMPLETE
41,0.23044621734995485,2026-09-19 12:02:57.986408,2026-09-19 12:02:58.342337,0 days 00:00:00.355929,0.8737853271580985,0.011733265409720275,1,697,3.7964847955925025,2.7719221473281883,0.9585828192808128,"{""colsample_bytree"": 0.8737853271580985, ""learning_rate"": 0.011733265409720275, ""max_depth"": 1, ""n_estimators"": 697, ""reg_alpha"": 3.7964847955925025, ""reg_lambda"": 2.7719221473281883, ""subsample"": 0.9585828192808128}",PRUNED
42,0.2250757316075538,2026-09-19 12:02:58.342337,2026-09-19 12:02:58.579225,0 days 00:00:00.236888,0.9506539640381784,0.014148381707200612,1,393,3.413888156704066,2.6440507848558514,0.9292675531560651,"{""colsample_bytree"": 0.9506539640381784, ""learning_rate"": 0.014148381707200612, ""max_depth"": 1, ""n_estimators"": 393, ""reg_alpha"": 3.413888156704066, ""reg_lambda"": 2.6440507848558514, ""subsample"": 0.9292675531560651}",PRUNED
43,0.2529530523798671,2026-09-19 12:02:58.579225,2026-09-19 12:03:01.277751,0 days 00:00:02.698526,0.9919140351483835,0.016700167650493473,2,583,3.4678413392305236,1.6569603374788742,0.8942151455468957,"{""colsample_bytree"": 0.9919140351483835, ""learning_rate"": 0.016700167650493473, ""max_depth"": 2, ""n_estimators"": 583, ""reg_alpha"": 3.4678413392305236, ""reg_lambda"": 1.6569603374788742, ""subsample"": 0.8942151455468957}",COMPLETE
44,0.2511822898305729,2026-09-19 12:03:01.277751,2026-09-19 12:03:03.706147,0 days 00:00:02.428396,0.9885715233067155,0.014915711889723054,2,496,2.8940222889475535,2.45559793189724,0.9008995835969743,"{""colsample_bytree"": 0.9885715233067155, ""learning_rate"": 0.014915711889723054, ""max_depth"": 2, ""n_estimators"": 496, ""reg_alpha"": 2.8940222889475535, ""reg_lambda"": 2.45559793189724, ""subsample"": 0.9008995835969743}",COMPLETE
45,0.2525209384765795,2026-09-19 12:03:03.706147,2026-09-19 12:03:06.957935,0 days 00:00:03.251788,0.9682467313055998,0.011886249765077793,2,737,2.625775175392036,1.4741816107687316,0.8864295600602108,"{""colsample_bytree"": 0.9682467313055998, ""learning_rate"": 0.011886249765077793, ""max_depth"": 2, ""n_estimators"": 737, ""reg_alpha"": 2.625775175392036, ""reg_lambda"": 1.4741816107687316, ""subsample"": 0.8864295600602108}",COMPLETE
46,0.23983614406176262,2026-09-19 12:03:06.957935,2026-09-19 12:03:07.444880,0 days 00:00:00.486945,0.9545141185331757,0.01589361882070429,2,562,3.944696790868265,1.8914443658785853,0.9494053790038954,"{""colsample_bytree"": 0.9545141185331757, ""learning_rate"": 0.01589361882070429, ""max_depth"": 2, ""n_estimators"": 562, ""reg_alpha"": 3.944696790868265, ""reg_lambda"": 1.8914443658785853, ""subsample"": 0.9494053790038954}",PRUNED
47,0.25378471625101956,2026-09-19 12:03:07.444880,2026-09-19 12:03:09.699115,0 days 00:00:02.254235,0.9946917279034614,0.0232901189556989,2,495,3.655050139986373,1.2058979964716836,0.8463587526172276,"{""colsample_bytree"": 0.9946917279034614, ""learning_rate"": 0.0232901189556989, ""max_depth"": 2, ""n_estimators"": 495, ""reg_alpha"": 3.655050139986373, ""reg_lambda"": 1.2058979964716836, ""subsample"": 0.8463587526172276}",COMPLETE
48,0.24771763671036445,2026-09-19 12:03:09.700115,2026-09-19 12:03:10.053290,0 days 00:00:00.353175,0.9731224310411756,0.023905581357127944,1,644,3.4560750451203845,2.2667395007841025,0.9124920109079506,"{""colsample_bytree"": 0.9731224310411756, ""learning_rate"": 0.023905581357127944, ""max_depth"": 1, ""n_estimators"": 644, ""reg_alpha"": 3.4560750451203845, ""reg_lambda"": 2.2667395007841025, ""subsample"": 0.9124920109079506}",PRUNED
49,0.21698967739867,2026-09-19 12:03:10.053290,2026-09-19 12:03:10.838558,0 days 00:00:00.785268,0.965913152213536,0.024410965898799965,3,631,2.974494519422979,1.8786713582861665,0.9267099948279875,"{""colsample_bytree"": 0.965913152213536, ""learning_rate"": 0.024410965898799965, ""max_depth"": 3, ""n_estimators"": 631, ""reg_alpha"": 2.974494519422979, ""reg_lambda"": 1.8786713582861665, ""subsample"": 0.9267099948279875}",PRUNED
50,0.2438959835598081,2026-09-19 12:03:10.838558,2026-09-19 12:03:11.144394,0 days 00:00:00.305836,0.955404180594572,0.018920872389078646,1,503,3.219035613745895,1.9704996161451074,0.8833612974775755,"{""colsample_bytree"": 0.955404180594572, ""learning_rate"": 0.018920872389078646, ""max_depth"": 1, ""n_estimators"": 503, ""reg_alpha"": 3.219035613745895, ""reg_lambda"": 1.9704996161451074, ""subsample"": 0.8833612974775755}",PRUNED
51,0.22000482452009062,2026-09-19 12:03:11.144394,2026-09-19 12:03:12.004514,0 days 00:00:00.860120,0.9728425050222365,0.020416777120784484,3,598,3.8569965898680167,0.8617408133778555,0.8630978460503027,"{""colsample_bytree"": 0.9728425050222365, ""learning_rate"": 0.020416777120784484, ""max_depth"": 3, ""n_estimators"": 598, ""reg_alpha"": 3.8569965898680167, ""reg_lambda"": 0.8617408133778555, ""subsample"": 0.8630978460503027}",PRUNED
52,0.24594584656003624,2026-09-19 12:03:12.004514,2026-09-19 12:03:12.593587,0 days 00:00:00.589073,0.9840799287085992,0.01441944543177605,2,579,3.7470832806183725,2.3662784353289785,0.871836177701785,"{""colsample_bytree"": 0.9840799287085992, ""learning_rate"": 0.01441944543177605, ""max_depth"": 2, ""n_estimators"": 579, ""reg_alpha"": 3.7470832806183725, ""reg_lambda"": 2.3662784353289785, ""subsample"": 0.871836177701785}",PRUNED
53,0.2557318375743812,2026-09-19 12:03:12.593587,2026-09-19 12:03:15.706763,0 days 00:00:03.113176,0.9703414918475978,0.01720330063888738,2,688,3.236177905064396,1.873952664297422,0.8605108107369273,"{""colsample_bytree"": 0.9703414918475978, ""learning_rate"": 0.01720330063888738, ""max_depth"": 2, ""n_estimators"": 688, ""reg_alpha"": 3.236177905064396, ""reg_lambda"": 1.873952664297422, ""subsample"": 0.8605108107369273}",COMPLETE
54,0.24796658289799262,2026-09-19 12:03:15.706763,2026-09-19 12:03:39.802669,0 days 00:00:24.095906,0.8837762468887643,0.01550042958360166,2,718,3.0889737186818556,2.4596346725129727,0.8721364507624654,"{""colsample_bytree"": 0.8837762468887643, ""learning_rate"": 0.01550042958360166, ""max_depth"": 2, ""n_estimators"": 718, ""reg_alpha"": 3.0889737186818556, ""reg_lambda"": 2.4596346725129727, ""subsample"": 0.8721364507624654}",COMPLETE
55,0.21560496851083938,2026-09-19 12:03:39.803670,2026-09-19 12:03:42.532771,0 days 00:00:02.729101,0.910857317431515,0.018587401746580072,3,679,3.2348987870756027,2.737456685104809,0.8975898371143654,"{""colsample_bytree"": 0.910857317431515, ""learning_rate"": 0.018587401746580072, ""max_depth"": 3, ""n_estimators"": 679, ""reg_alpha"": 3.2348987870756027, ""reg_lambda"": 2.737456685104809, ""subsample"": 0.8975898371143654}",PRUNED
56,0.23714277930834687,2026-09-19 12:03:42.532771,2026-09-19 12:03:43.658529,0 days 00:00:01.125758,0.940151547820877,0.013816562427716724,1,643,3.7438747938354737,2.1820279957523403,0.8880152517129136,"{""colsample_bytree"": 0.940151547820877, ""learning_rate"": 0.013816562427716724, ""max_depth"": 1, ""n_estimators"": 643, ""reg_alpha"": 3.7438747938354737, ""reg_lambda"": 2.1820279957523403, ""subsample"": 0.8880152517129136}",PRUNED
57,0.2535221738363639,2026-09-19 12:03:43.658529,2026-09-19 12:03:52.687964,0 days 00:00:09.029435,0.9962097143051004,0.018305458093816698,2,721,3.342039474210323,1.8313492224876826,0.9393725806764491,"{""colsample_bytree"": 0.9962097143051004, ""learning_rate"": 0.018305458093816698, ""max_depth"": 2, ""n_estimators"": 721, ""reg_alpha"": 3.342039474210323, ""reg_lambda"": 1.8313492224876826, ""subsample"": 0.9393725806764491}",COMPLETE
58,0.246575450322148,2026-09-19 12:03:52.687964,2026-09-19 12:03:54.289924,0 days 00:00:01.601960,0.938524831802714,0.02833047549291873,2,637,3.163621472211353,2.2438879707075152,0.8649532632895152,"{""colsample_bytree"": 0.938524831802714, ""learning_rate"": 0.02833047549291873, ""max_depth"": 2, ""n_estimators"": 637, ""reg_alpha"": 3.163621472211353, ""reg_lambda"": 2.2438879707075152, ""subsample"": 0.8649532632895152}",PRUNED
59,0.23496386881409073,2026-09-19 12:03:54.289924,2026-09-19 12:03:56.242047,0 days 00:00:01.952123,0.9975335331195351,0.022738977686027204,3,506,3.4015274425544186,1.4208657769728983,0.8475711001225316,"{""colsample_bytree"": 0.9975335331195351, ""learning_rate"": 0.022738977686027204, ""max_depth"": 3, ""n_estimators"": 506, ""reg_alpha"": 3.4015274425544186, ""reg_lambda"": 1.4208657769728983, ""subsample"": 0.8475711001225316}",PRUNED
60,0.24334104612080976,2026-09-19 12:03:56.242047,2026-09-19 12:03:57.667091,0 days 00:00:01.425044,0.959718696596345,0.014015141040372717,2,688,4.156344514235471,2.8887648850921446,0.9485116616237722,"{""colsample_bytree"": 0.959718696596345, ""learning_rate"": 0.014015141040372717, ""max_depth"": 2, ""n_estimators"": 688, ""reg_alpha"": 4.156344514235471, ""reg_lambda"": 2.8887648850921446, ""subsample"": 0.9485116616237722}",PRUNED
61,0.2516327150626966,2026-09-19 12:03:57.667091,2026-09-19 12:04:01.236830,0 days 00:00:03.569739,0.9745954302867514,0.02009189146638509,2,685,2.6030179732199135,1.7386743448601796,0.8684307126816886,"{""colsample_bytree"": 0.9745954302867514, ""learning_rate"": 0.02009189146638509, ""max_depth"": 2, ""n_estimators"": 685, ""reg_alpha"": 2.6030179732199135, ""reg_lambda"": 1.7386743448601796, ""subsample"": 0.8684307126816886}",COMPLETE
62,0.2546777681722283,2026-09-19 12:04:01.236830,2026-09-19 12:04:20.218983,0 days 00:00:18.982153,0.9754614337830153,0.01732670037165232,2,754,3.8504894277559387,1.6605838102689876,0.905278564222323,"{""colsample_bytree"": 0.9754614337830153, ""learning_rate"": 0.01732670037165232, ""max_depth"": 2, ""n_estimators"": 754, ""reg_alpha"": 3.8504894277559387, ""reg_lambda"": 1.6605838102689876, ""subsample"": 0.905278564222323}",COMPLETE
63,0.25348202709102036,2026-09-19 12:04:20.218983,2026-09-19 12:04:28.934765,0 days 00:00:08.715782,0.928238838115535,0.015567130971823292,2,674,3.46199533941771,1.8240388556402118,0.8591627430791396,"{""colsample_bytree"": 0.928238838115535, ""learning_rate"": 0.015567130971823292, ""max_depth"": 2, ""n_estimators"": 674, ""reg_alpha"": 3.46199533941771, ""reg_lambda"": 1.8240388556402118, ""subsample"": 0.8591627430791396}",COMPLETE
