number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_tpe:relative_params:0,state
45,0.2628679185891639,2026-09-19 12:10:25.671265,2026-09-19 12:10:26.272410,0 days 00:00:00.601145,0.6981353215241675,0.03304073815926416,1,671,3.1468106318843914,2.955497854644629,0.6340632264296061,"{""colsample_bytree"": 0.6981353215241675, ""learning_rate"": 0.03304073815926416, ""max_depth"": 1, ""n_estimators"": 671, ""reg_alpha"": 3.1468106318843914, ""reg_lambda"": 2.955497854644629, ""subsample"": 0.6340632264296061}",PRUNED
46,0.24666770906049637,2026-09-19 12:10:26.272410,2026-09-19 12:10:30.258463,0 days 00:00:03.986053,0.7362822635778611,0.057840538154782344,1,969,3.004371692347063,2.1866315583082314,0.6275878217326043,"{""colsample_bytree"": 0.7362822635778611, ""learning_rate"": 0.057840538154782344, ""max_depth"": 1, ""n_estimators"": 969, ""reg_alpha"": 3.004371692347063, ""reg_lambda"": 2.1866315583082314, ""subsample"": 0.6275878217326043}",COMPLETE
47,0.21739025412384327,2026-09-19 12:10:30.258463,2026-09-19 12:10:31.137269,0 days 00:00:00.878806,0.8009238464807578,0.06664902534068044,2,757,2.748281671881543,2.812034533211251,0.6110699717381731,"{""colsample_bytree"": 0.8009238464807578, ""learning_rate"": 0.06664902534068044, ""max_depth"": 2, ""n_estimators"": 757, ""reg_alpha"": 2.748281671881543, ""reg_lambda"": 2.812034533211251, ""subsample"": 0.6110699717381731}",PRUNED
48,0.24994904219950148,2026-09-19 12:10:31.137269,2026-09-19 12:10:34.634167,0 days 00:00:03.496898,0.6657776238785493,0.053867696099504134,1,790,3.3943218093815384,1.978921293197039,0.6331349269750107,"{""colsample_bytree"": 0.6657776238785493, ""learning_rate"": 0.053867696099504134, ""max_depth"": 1, ""n_estimators"": 790, ""reg_alpha"": 3.3943218093815384, ""reg_lambda"": 1.978921293197039, ""subsample"": 0.6331349269750107}",COMPLETE
49,0.2491905401120575,2026-09-19 12:10:34.634167,2026-09-19 12:10:40.403276,0 days 00:00:05.769109,0.6936583634907758,0.039136128373698946,1,763,3.633918756779163,2.2942593982924846,0.6658368419879311,"{""colsample_bytree"": 0.6936583634907758, ""learning_rate"": 0.039136128373698946, ""max_depth"": 1, ""n_estimators"": 763, ""reg_alpha"": 3.633918756779163, ""reg_lambda"": 2.2942593982924846, ""subsample"": 0.6658368419879311}",COMPLETE
50,0.2467683244173323,2026-09-19 12:10:40.403276,2026-09-19 12:10:44.457181,0 days 00:00:04.053905,0.7538998577036969,0.07205929744943575,1,682,3.4753945394910613,2.3844152020502705,0.6025291375736005,"{""colsample_bytree"": 0.7538998577036969, ""learning_rate"": 0.07205929744943575, ""max_depth"": 1, ""n_estimators"": 682, ""reg_alpha"": 3.4753945394910613, ""reg_lambda"": 2.3844152020502705, ""subsample"": 0.6025291375736005}",COMPLETE
51,0.24958578019254457,2026-09-19 12:10:44.457181,2026-09-19 12:10:47.507799,0 days 00:00:03.050618,0.7609370986116346,0.041703704962415836,1,781,3.0025499124544703,2.1978485034959387,0.6664144551375785,"{""colsample_bytree"": 0.7609370986116346, ""learning_rate"": 0.041703704962415836, ""max_depth"": 1, ""n_estimators"": 781, ""reg_alpha"": 3.0025499124544703, ""reg_lambda"": 2.1978485034959387, ""subsample"": 0.6664144551375785}",COMPLETE
52,0.24844303317130723,2026-09-19 12:10:47.507799,2026-09-19 12:10:49.680068,0 days 00:00:02.172269,0.7122295640226547,0.046970151117416696,1,662,2.654025465779864,2.0270977589125345,0.6620508061949228,"{""colsample_bytree"": 0.7122295640226547, ""learning_rate"": 0.046970151117416696, ""max_depth"": 1, ""n_estimators"": 662, ""reg_alpha"": 2.654025465779864, ""reg_lambda"": 2.0270977589125345, ""subsample"": 0.6620508061949228}",COMPLETE
53,0.24078639939926383,2026-09-19 12:10:49.680068,2026-09-19 12:10:50.313751,0 days 00:00:00.633683,0.7373900379010364,0.03642222099769196,2,683,3.498937286655537,2.1332516252992244,0.6126455925517365,"{""colsample_bytree"": 0.7373900379010364, ""learning_rate"": 0.03642222099769196, ""max_depth"": 2, ""n_estimators"": 683, ""reg_alpha"": 3.498937286655537, ""reg_lambda"": 2.1332516252992244, ""subsample"": 0.6126455925517365}",PRUNED
54,0.24489075224895457,2026-09-19 12:10:50.313751,2026-09-19 12:10:53.376606,0 days 00:00:03.062855,0.737299498685005,0.03591489267492793,1,896,3.0443094448864794,2.4460143939106396,0.601727646152124,"{""colsample_bytree"": 0.737299498685005, ""learning_rate"": 0.03591489267492793, ""max_depth"": 1, ""n_estimators"": 896, ""reg_alpha"": 3.0443094448864794, ""reg_lambda"": 2.4460143939106396, ""subsample"": 0.601727646152124}",COMPLETE
55,0.24821049391246622,2026-09-19 12:10:53.376606,2026-09-19 12:11:04.418050,0 days 00:00:11.041444,0.7389611229510924,0.06143741717138315,1,615,2.651475900172808,2.2423357631920937,0.6242043625162174,"{""colsample_bytree"": 0.7389611229510924, ""learning_rate"": 0.06143741717138315, ""max_depth"": 1, ""n_estimators"": 615, ""reg_alpha"": 2.651475900172808, ""reg_lambda"": 2.2423357631920937, ""subsample"": 0.6242043625162174}",COMPLETE
56,0.2478730847502515,2026-09-19 12:11:04.418050,2026-09-19 12:11:07.613013,0 days 00:00:03.194963,0.6725961585296458,0.04224368327020938,1,685,2.4903990144027244,2.2353798176268884,0.6193125573975,"{""colsample_bytree"": 0.6725961585296458, ""learning_rate"": 0.04224368327020938, ""max_depth"": 1, ""n_estimators"": 685, ""reg_alpha"": 2.4903990144027244, ""reg_lambda"": 2.2353798176268884, ""subsample"": 0.6193125573975}",COMPLETE
57,0.24821170144614163,2026-09-19 12:11:07.613013,2026-09-19 12:11:10.745342,0 days 00:00:03.132329,0.7725937938769353,0.05783741141085453,1,763,2.906659370053701,2.04108856282983,0.6695112151473572,"{""colsample_bytree"": 0.7725937938769353, ""learning_rate"": 0.05783741141085453, ""max_depth"": 1, ""n_estimators"": 763, ""reg_alpha"": 2.906659370053701, ""reg_lambda"": 2.04108856282983, ""subsample"": 0.6695112151473572}",COMPLETE
