number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_tpe:relative_params:0,state
25,0.2037118776726976,2026-09-19 11:55:33.715879,2026-09-19 11:55:35.533596,0 days 00:00:01.817717,0.6564798024770009,0.045219235698622955,3,1121,1.5557874034056702,0.16834241927337856,0.9218433609934686,"{""colsample_bytree"": 0.6564798024770009, ""learning_rate"": 0.045219235698622955, ""max_depth"": 3, ""n_estimators"": 1121, ""reg_alpha"": 1.5557874034056702, ""reg_lambda"": 0.16834241927337856, ""subsample"": 0.9218433609934686}",PRUNED
26,0.26144587737611524,2026-09-19 11:55:35.533596,2026-09-19 11:55:36.612758,0 days 00:00:01.079162,0.5469735598947314,0.01910124945520398,2,885,0.8015650471495301,0.006368752007111511,0.926633610755878,"{""colsample_bytree"": 0.5469735598947314, ""learning_rate"": 0.01910124945520398, ""max_depth"": 2, ""n_estimators"": 885, ""reg_alpha"": 0.8015650471495301, ""reg_lambda"": 0.006368752007111511, ""subsample"": 0.926633610755878}",PRUNED
27,0.25852318101524885,2026-09-19 11:55:36.613761,2026-09-19 11:55:38.131209,0 days 00:00:01.517448,0.5335287839943046,0.018068525351602027,3,1047,0.6236068849640228,0.9711955265540795,0.9638768075930014,"{""colsample_bytree"": 0.5335287839943046, ""learning_rate"": 0.018068525351602027, ""max_depth"": 3, ""n_estimators"": 1047, ""reg_alpha"": 0.6236068849640228, ""reg_lambda"": 0.9711955265540795, ""subsample"": 0.9638768075930014}",PRUNED
28,0.2799442088300884,2026-09-19 11:55:38.131209,2026-09-19 11:55:41.026963,0 days 00:00:02.895754,0.6401060054818073,0.01697596224747962,1,826,0.7770557161271363,1.5930657681074463,0.9467893792410176,"{""colsample_bytree"": 0.6401060054818073, ""learning_rate"": 0.01697596224747962, ""max_depth"": 1, ""n_estimators"": 826, ""reg_alpha"": 0.7770557161271363, ""reg_lambda"": 1.5930657681074463, ""subsample"": 0.9467893792410176}",COMPLETE
29,0.25459558146469236,2026-09-19 11:55:41.026963,2026-09-19 11:55:41.873851,0 days 00:00:00.846888,0.5680612479750812,0.03294499182750691,2,1017,1.82704374811593,1.0147323017880503,0.9321484628205836,"{""colsample_bytree"": 0.5680612479750812, ""learning_rate"": 0.03294499182750691, ""max_depth"": 2, ""n_estimators"": 1017, ""reg_alpha"": 1.82704374811593, ""reg_lambda"": 1.0147323017880503, ""subsample"": 0.9321484628205836}",PRUNED
30,0.21142238555475698,2026-09-19 11:55:41.873851,2026-09-19 11:55:43.502878,0 days 00:00:01.629027,0.6518045053762217,0.05601487275810667,3,1188,0.9016187803749973,1.312582146753236,0.9595979568719387,"{""colsample_bytree"": 0.6518045053762217, ""learning_rate"": 0.05601487275810667, ""max_depth"": 3, ""n_estimators"": 1188, ""reg_alpha"": 0.9016187803749973, ""reg_lambda"": 1.312582146753236, ""subsample"": 0.9595979568719387}",PRUNED
31,0.2798615249083377,2026-09-19 11:55:43.502878,2026-09-19 11:55:52.633259,0 days 00:00:09.130381,0.6072292701172031,0.011202388226735477,2,1108,1.7412226471325605,1.0216556715486522,0.9070931621846374,"{""colsample_bytree"": 0.6072292701172031, ""learning_rate"": 0.011202388226735477, ""max_depth"": 2, ""n_estimators"": 1108, ""reg_alpha"": 1.7412226471325605, ""reg_lambda"": 1.0216556715486522, ""subsample"": 0.9070931621846374}",COMPLETE
32,0.2839527760034721,2026-09-19 11:55:52.633259,2026-09-19 11:55:56.680129,0 days 00:00:04.046870,0.6134273792070384,0.024481754930991986,1,1130,2.131758326210851,0.15766130698796377,0.9184924663035859,"{""colsample_bytree"": 0.6134273792070384, ""learning_rate"": 0.024481754930991986, ""max_depth"": 1, ""n_estimators"": 1130, ""reg_alpha"": 2.131758326210851, ""reg_lambda"": 0.15766130698796377, ""subsample"": 0.9184924663035859}",COMPLETE
33,0.2720639807436361,2026-09-19 11:55:56.680129,2026-09-19 11:55:59.919046,0 days 00:00:03.238917,0.612416434949644,0.01823219582051592,2,1165,1.028143999334863,0.3759450087412597,0.9462203128612212,"{""colsample_bytree"": 0.612416434949644, ""learning_rate"": 0.01823219582051592, ""max_depth"": 2, ""n_estimators"": 1165, ""reg_alpha"": 1.028143999334863, ""reg_lambda"": 0.3759450087412597, ""subsample"": 0.9462203128612212}",PRUNED
34,0.28489413360869775,2026-09-19 11:55:59.919046,2026-09-19 11:56:03.749164,0 days 00:00:03.830118,0.7010360941518303,0.026570028975807496,1,1045,1.0992182097372751,1.0013280483713463,0.9521255021150548,"{""colsample_bytree"": 0.7010360941518303, ""learning_rate"": 0.026570028975807496, ""max_depth"": 1, ""n_estimators"": 1045, ""reg_alpha"": 1.0992182097372751, ""reg_lambda"": 1.0013280483713463, ""subsample"": 0.9521255021150548}",COMPLETE
35,0.27110887207995044,2026-09-19 11:56:03.749164,2026-09-19 11:56:04.400822,0 days 00:00:00.651658,0.6254041807976994,0.04597530553301383,1,1030,0.9590653856930643,0.542762004081234,0.9753203601016792,"{""colsample_bytree"": 0.6254041807976994, ""learning_rate"": 0.04597530553301383, ""max_depth"": 1, ""n_estimators"": 1030, ""reg_alpha"": 0.9590653856930643, ""reg_lambda"": 0.542762004081234, ""subsample"": 0.9753203601016792}",PRUNED
36,0.2668338529349,2026-09-19 11:56:04.400822,2026-09-19 11:56:05.466270,0 days 00:00:01.065448,0.7836244347926151,0.02225866921982113,2,1160,0.746551598432144,0.9026152380608546,0.9021314475777752,"{""colsample_bytree"": 0.7836244347926151, ""learning_rate"": 0.02225866921982113, ""max_depth"": 2, ""n_estimators"": 1160, ""reg_alpha"": 0.746551598432144, ""reg_lambda"": 0.9026152380608546, ""subsample"": 0.9021314475777752}",PRUNED
37,0.2636180923527796,2026-09-19 11:56:05.467269,2026-09-19 11:56:06.166438,0 days 00:00:00.699169,0.5697768810151105,0.04445158232285087,1,1143,0.3908664563405755,0.26421728210909157,0.95835325700049,"{""colsample_bytree"": 0.5697768810151105, ""learning_rate"": 0.04445158232285087, ""max_depth"": 1, ""n_estimators"": 1143, ""reg_alpha"": 0.3908664563405755, ""reg_lambda"": 0.26421728210909157, ""subsample"": 0.95835325700049}",PRUNED
38,0.27846359352707245,2026-09-19 11:56:06.166438,2026-09-19 11:56:07.042291,0 days 00:00:00.875853,0.6772073637321795,0.011282765784747894,2,1004,0.39794660005641347,0.4270439543621636,0.926689738473814,"{""colsample_bytree"": 0.6772073637321795, ""learning_rate"": 0.011282765784747894, ""max_depth"": 2, ""n_estimators"": 1004, ""reg_alpha"": 0.39794660005641347, ""reg_lambda"": 0.4270439543621636, ""subsample"": 0.926689738473814}",PRUNED
39,0.27036473706229064,2026-09-19 11:56:07.042291,2026-09-19 11:56:07.915986,0 days 00:00:00.873695,0.5806361947605093,0.014615184475418415,2,998,0.3272427336341911,0.8986161601661039,0.8658460443267885,"{""colsample_bytree"": 0.5806361947605093, ""learning_rate"": 0.014615184475418415, ""max_depth"": 2, ""n_estimators"": 998, ""reg_alpha"": 0.3272427336341911, ""reg_lambda"": 0.8986161601661039, ""subsample"": 0.8658460443267885}",PRUNED
40,0.27680248176864136,2026-09-19 11:56:07.915986,2026-09-19 11:56:11.223299,0 days 00:00:03.307313,0.6585118862501832,0.01678690122433575,1,1020,2.286072940305295,0.3341524655881295,0.994481216848025,"{""colsample_bytree"": 0.6585118862501832, ""learning_rate"": 0.01678690122433575, ""max_depth"": 1, ""n_estimators"": 1020, ""reg_alpha"": 2.286072940305295, ""reg_lambda"": 0.3341524655881295, ""subsample"": 0.994481216848025}",COMPLETE
41,0.28026281446782375,2026-09-19 11:56:11.223299,2026-09-19 11:56:11.947435,0 days 00:00:00.724136,0.6314514330080055,0.028609158524975514,1,1187,0.470887094138561,1.1921339137606075,0.9998032610347077,"{""colsample_bytree"": 0.6314514330080055, ""learning_rate"": 0.028609158524975514, ""max_depth"": 1, ""n_estimators"": 1187, ""reg_alpha"": 0.470887094138561, ""reg_lambda"": 1.1921339137606075, ""subsample"": 0.9998032610347077}",PRUNED
42,0.28077178310766676,2026-09-19 11:56:11.947435,2026-09-19 11:56:15.933880,0 days 00:00:03.986445,0.6932221533029189,0.01303070792219635,1,1143,0.22933136999685744,0.5092229726120194,0.9812142519955633,"{""colsample_bytree"": 0.6932221533029189, ""learning_rate"": 0.01303070792219635, ""max_depth"": 1, ""n_estimators"": 1143, ""reg_alpha"": 0.22933136999685744, ""reg_lambda"": 0.5092229726120194, ""subsample"": 0.9812142519955633}",COMPLETE
43,0.23573967767404896,2026-09-19 11:56:15.933880,2026-09-19 11:56:16.868264,0 days 00:00:00.934384,0.6758103258311959,0.03381482603540681,2,1037,0.26898994936466303,0.11218102199800645,0.9994976137794389,"{""colsample_bytree"": 0.6758103258311959, ""learning_rate"": 0.03381482603540681, ""max_depth"": 2, ""n_estimators"": 1037, ""reg_alpha"": 0.26898994936466303, ""reg_lambda"": 0.11218102199800645, ""subsample"": 0.9994976137794389}",PRUNED
44,0.28131982998712357,2026-09-19 11:56:16.868264,2026-09-19 11:56:20.792300,0 days 00:00:03.924036,0.574633917207878,0.018333579178179498,1,1179,1.1490807707999264,1.3592202264999522,0.9678026255380147,"{""colsample_bytree"": 0.574633917207878, ""learning_rate"": 0.018333579178179498, ""max_depth"": 1, ""n_estimators"": 1179, ""reg_alpha"": 1.1490807707999264, ""reg_lambda"": 1.3592202264999522, ""subsample"": 0.9678026255380147}",COMPLETE
45,0.29166676813922054,2026-09-19 11:56:20.792300,2026-09-19 11:56:24.576582,0 days 00:00:03.784282,0.7364090637146299,0.017557203767493066,1,1094,0.33621192248439663,0.9091576390942002,0.8760224983049577,"{""colsample_bytree"": 0.7364090637146299, ""learning_rate"": 0.017557203767493066, ""max_depth"": 1, ""n_estimators"": 1094, ""reg_alpha"": 0.33621192248439663, ""reg_lambda"": 0.9091576390942002, ""subsample"": 0.8760224983049577}",COMPLETE
46,0.28792129730242666,2026-09-19 11:56:24.576582,2026-09-19 11:56:28.568422,0 days 00:00:03.991840,0.7189683945545754,0.02038572449382917,1,1191,1.2938995102202524,0.4781046180202399,0.8944969745428674,"{""colsample_bytree"": 0.7189683945545754, ""learning_rate"": 0.02038572449382917, ""max_depth"": 1, ""n_estimators"": 1191, ""reg_alpha"": 1.2938995102202524, ""reg_lambda"": 0.4781046180202399, ""subsample"": 0.8944969745428674}",COMPLETE
47,0.2900560683716457,2026-09-19 11:56:28.568422,2026-09-19 11:56:32.378790,0 days 00:00:03.810368,0.6603335712325519,0.016967636721839634,1,1188,0.5626697373695714,0.6339355505996305,0.8450269456750448,"{""colsample_bytree"": 0.6603335712325519, ""learning_rate"": 0.016967636721839634, ""max_depth"": 1, ""n_estimators"": 1188, ""reg_alpha"": 0.5626697373695714, ""reg_lambda"": 0.6339355505996305, ""subsample"": 0.8450269456750448}",COMPLETE
48,0.2826618496286904,2026-09-19 11:56:32.378790,2026-09-19 11:56:33.092826,0 days 00:00:00.714036,0.7477671613801327,0.026640405268511677,1,1062,0.6027536504530173,0.5708643062472436,0.9135613193991966,"{""colsample_bytree"": 0.7477671613801327, ""learning_rate"": 0.026640405268511677, ""max_depth"": 1, ""n_estimators"": 1062, ""reg_alpha"": 0.6027536504530173, ""reg_lambda"": 0.5708643062472436, ""subsample"": 0.9135613193991966}",PRUNED
49,0.27150039688757827,2026-09-19 11:56:33.092826,2026-09-19 11:56:34.156746,0 days 00:00:01.063920,0.7045340525287803,0.014180027818925182,2,1199,0.6688668060294922,0.4545744302450717,0.8734402380817082,"{""colsample_bytree"": 0.7045340525287803, ""learning_rate"": 0.014180027818925182, ""max_depth"": 2, ""n_estimators"": 1199, ""reg_alpha"": 0.6688668060294922, ""reg_lambda"": 0.4545744302450717, ""subsample"": 0.8734402380817082}",PRUNED
50,0.2879670770596466,2026-09-19 11:56:34.156746,2026-09-19 11:56:37.823100,0 days 00:00:03.666354,0.7461441659148478,0.018201756851600793,1,1031,0.32112806182509557,1.1126814339912523,0.8479510082264735,"{""colsample_bytree"": 0.7461441659148478, ""learning_rate"": 0.018201756851600793, ""max_depth"": 1, ""n_estimators"": 1031, ""reg_alpha"": 0.32112806182509557, ""reg_lambda"": 1.1126814339912523, ""subsample"": 0.8479510082264735}",COMPLETE
51,0.27044529535880407,2026-09-19 11:56:37.823100,2026-09-19 11:56:38.827907,0 days 00:00:01.004807,0.6758186096274268,0.02038539691906119,2,1103,1.2291980781449505,0.14878699875641066,0.8997974065069188,"{""colsample_bytree"": 0.6758186096274268, ""learning_rate"": 0.02038539691906119, ""max_depth"": 2, ""n_estimators"": 1103, ""reg_alpha"": 1.2291980781449505, ""reg_lambda"": 0.14878699875641066, ""subsample"": 0.8997974065069188}",PRUNED
52,0.27590111228573744,2026-09-19 11:56:38.827907,2026-09-19 11:56:40.173816,0 days 00:00:01.345909,0.7187714086334488,0.012422856077576138,2,1098,0.6676650641649049,0.2962618597188629,0.8365139921520772,"{""colsample_bytree"": 0.7187714086334488, ""learning_rate"": 0.012422856077576138, ""max_depth"": 2, ""n_estimators"": 1098, ""reg_alpha"": 0.6676650641649049, ""reg_lambda"": 0.2962618597188629, ""subsample"": 0.8365139921520772}",PRUNED
53,0.2628031660789004,2026-09-19 11:56:40.173816,2026-09-19 11:56:41.216033,0 days 00:00:01.042217,0.7338761259698077,0.019056863710326354,2,1105,0.3712077475260269,0.26129728414673153,0.8519318721582758,"{""colsample_bytree"": 0.7338761259698077, ""learning_rate"": 0.019056863710326354, ""max_depth"": 2, ""n_estimators"": 1105, ""reg_alpha"": 0.3712077475260269, ""reg_lambda"": 0.26129728414673153, ""subsample"": 0.8519318721582758}",PRUNED
54,0.2903495808837282,2026-09-19 11:56:41.216033,2026-09-19 11:56:45.107985,0 days 00:00:03.891952,0.7483196162737514,0.02218893243261298,1,1118,0.25512015224185736,0.7447007892525488,0.8095491702427116,"{""colsample_bytree"": 0.7483196162737514, ""learning_rate"": 0.02218893243261298, ""max_depth"": 1, ""n_estimators"": 1118, ""reg_alpha"": 0.25512015224185736, ""reg_lambda"": 0.7447007892525488, ""subsample"": 0.8095491702427116}",COMPLETE
55,0.2906885389666552,2026-09-19 11:56:45.107985,2026-09-19 11:56:48.241996,0 days 00:00:03.134011,0.6907223134586717,0.022540769280326674,1,991,0.9247906394595689,0.5346553937150398,0.8733680043382012,"{""colsample_bytree"": 0.6907223134586717, ""learning_rate"": 0.022540769280326674, ""max_depth"": 1, ""n_estimators"": 991, ""reg_alpha"": 0.9247906394595689, ""reg_lambda"": 0.5346553937150398, ""subsample"": 0.8733680043382012}",COMPLETE
56,0.2851471131242635,2026-09-19 11:56:48.241996,2026-09-19 11:56:51.813260,0 days 00:00:03.571264,0.7227047787757143,0.013817266006929625,1,1121,1.0078906607067446,0.9681639144051928,0.8829842304912191,"{""colsample_bytree"": 0.7227047787757143, ""learning_rate"": 0.013817266006929625, ""max_depth"": 1, ""n_estimators"": 1121, ""reg_alpha"": 1.0078906607067446, ""reg_lambda"": 0.9681639144051928, ""subsample"": 0.8829842304912191}",COMPLETE
57,0.2878293800705086,2026-09-19 11:56:51.813260,2026-09-19 11:56:55.508770,0 days 00:00:03.695510,0.6443865479258969,0.022175388653038117,1,1156,0.9735451211993974,1.1499978686680143,0.8658740430908667,"{""colsample_bytree"": 0.6443865479258969, ""learning_rate"": 0.022175388653038117, ""max_depth"": 1, ""n_estimators"": 1156, ""reg_alpha"": 0.9735451211993974, ""reg_lambda"": 1.1499978686680143, ""subsample"": 0.8658740430908667}",COMPLETE
58,0.28097777574876753,2026-09-19 11:56:55.508770,2026-09-19 11:56:56.218061,0 days 00:00:00.709291,0.7374998351299994,0.023613991355430252,1,1118,0.19388219145342653,0.6710733706331707,0.8639361154074663,"{""colsample_bytree"": 0.7374998351299994, ""learning_rate"": 0.023613991355430252, ""max_depth"": 1, ""n_estimators"": 1118, ""reg_alpha"": 0.19388219145342653, ""reg_lambda"": 0.6710733706331707, ""subsample"": 0.8639361154074663}",PRUNED
59,0.2892224961874178,2026-09-19 11:56:56.218061,2026-09-19 11:56:59.679609,0 days 00:00:03.461548,0.7719583375759098,0.018217515137256012,1,1071,0.5042407327907231,1.0950566981909073,0.8204204450598136,"{""colsample_bytree"": 0.7719583375759098, ""learning_rate"": 0.018217515137256012, ""max_depth"": 1, ""n_estimators"": 1071, ""reg_alpha"": 0.5042407327907231, ""reg_lambda"": 1.0950566981909073, ""subsample"": 0.8204204450598136}",COMPLETE
60,0.2771563457826329,2026-09-19 11:56:59.679609,2026-09-19 11:57:00.436680,0 days 00:00:00.757071,0.7802608533239341,0.024072583704226228,1,1148,0.21781988298408864,0.24237122066216055,0.8051348859130751,"{""colsample_bytree"": 0.7802608533239341, ""learning_rate"": 0.024072583704226228, ""max_depth"": 1, ""n_estimators"": 1148, ""reg_alpha"": 0.21781988298408864, ""reg_lambda"": 0.24237122066216055, ""subsample"": 0.8051348859130751}",PRUNED
61,0.2839011249135469,2026-09-19 11:57:00.436680,2026-09-19 11:57:01.106334,0 days 00:00:00.669654,0.7285430499496139,0.025577064139850583,1,1040,0.34505746691755557,1.0528251042586074,0.8283589612270292,"{""colsample_bytree"": 0.7285430499496139, ""learning_rate"": 0.025577064139850583, ""max_depth"": 1, ""n_estimators"": 1040, ""reg_alpha"": 0.34505746691755557, ""reg_lambda"": 1.0528251042586074, ""subsample"": 0.8283589612270292}",PRUNED
62,0.29071414685367164,2026-09-19 11:57:01.106334,2026-09-19 11:57:04.560719,0 days 00:00:03.454385,0.7479246220296905,0.015449178042140787,1,1081,0.243078127442116,1.0580787277686814,0.787843418413612,"{""colsample_bytree"": 0.7479246220296905, ""learning_rate"": 0.015449178042140787, ""max_depth"": 1, ""n_estimators"": 1081, ""reg_alpha"": 0.243078127442116, ""reg_lambda"": 1.0580787277686814, ""subsample"": 0.787843418413612}",COMPLETE
63,0.2918847147988028,2026-09-19 11:57:04.560719,2026-09-19 11:57:08.214160,0 days 00:00:03.653441,0.7025839782427447,0.017695308745220663,1,1158,0.9039407350400124,0.47007649663256207,0.8081669157671082,"{""colsample_bytree"": 0.7025839782427447, ""learning_rate"": 0.017695308745220663, ""max_depth"": 1, ""n_estimators"": 1158, ""reg_alpha"": 0.9039407350400124, ""reg_lambda"": 0.47007649663256207, ""subsample"": 0.8081669157671082}",COMPLETE
