number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_tpe:relative_params:0,state
47,0.25102204188306737,2026-09-19 04:29:00.806554,2026-09-19 04:29:02.486309,0 days 00:00:01.679755,0.6373913892944224,0.043649829451179324,4,234,0.8548403735632722,3.121183662379264,0.6950796403592363,"{""colsample_bytree"": 0.6373913892944224, ""learning_rate"": 0.043649829451179324, ""max_depth"": 4, ""n_estimators"": 234, ""reg_alpha"": 0.8548403735632722, ""reg_lambda"": 3.121183662379264, ""subsample"": 0.6950796403592363}",COMPLETE
48,0.265741604031155,2026-09-19 04:29:02.486309,2026-09-19 04:29:04.829059,0 days 00:00:02.342750,0.5661338811934642,0.017135626783072063,3,500,0.23207812508050293,2.9529757788673097,0.6182383095529338,"{""colsample_bytree"": 0.5661338811934642, ""learning_rate"": 0.017135626783072063, ""max_depth"": 3, ""n_estimators"": 500, ""reg_alpha"": 0.23207812508050293, ""reg_lambda"": 2.9529757788673097, ""subsample"": 0.6182383095529338}",COMPLETE
49,0.2650258513076183,2026-09-19 04:29:04.829059,2026-09-19 04:29:06.986166,0 days 00:00:02.157107,0.6054200274619789,0.020216836644727332,3,472,0.8469777247075377,3.3690306640505745,0.7375914216514108,"{""colsample_bytree"": 0.6054200274619789, ""learning_rate"": 0.020216836644727332, ""max_depth"": 3, ""n_estimators"": 472, ""reg_alpha"": 0.8469777247075377, ""reg_lambda"": 3.3690306640505745, ""subsample"": 0.7375914216514108}",COMPLETE
50,0.26170592424189504,2026-09-19 04:29:06.986166,2026-09-19 04:29:09.226848,0 days 00:00:02.240682,0.5207727102667605,0.027393025309304594,3,496,0.2539494097936771,3.2088614290187016,0.6680584118495153,"{""colsample_bytree"": 0.5207727102667605, ""learning_rate"": 0.027393025309304594, ""max_depth"": 3, ""n_estimators"": 496, ""reg_alpha"": 0.2539494097936771, ""reg_lambda"": 3.2088614290187016, ""subsample"": 0.6680584118495153}",COMPLETE
51,0.26741844989896824,2026-09-19 04:29:09.226848,2026-09-19 04:29:11.725590,0 days 00:00:02.498742,0.51927511800189,0.018955580080430967,3,559,0.04047418959043059,2.359043195026462,0.6280841346095635,"{""colsample_bytree"": 0.51927511800189, ""learning_rate"": 0.018955580080430967, ""max_depth"": 3, ""n_estimators"": 559, ""reg_alpha"": 0.04047418959043059, ""reg_lambda"": 2.359043195026462, ""subsample"": 0.6280841346095635}",COMPLETE
52,0.2715929912764648,2026-09-19 04:29:11.725590,2026-09-19 04:29:13.568095,0 days 00:00:01.842505,0.5348497977756197,0.02058691871633653,3,395,0.21461402029563142,2.648731131465596,0.6590362700589335,"{""colsample_bytree"": 0.5348497977756197, ""learning_rate"": 0.02058691871633653, ""max_depth"": 3, ""n_estimators"": 395, ""reg_alpha"": 0.21461402029563142, ""reg_lambda"": 2.648731131465596, ""subsample"": 0.6590362700589335}",COMPLETE
53,0.2706359239409053,2026-09-19 04:29:13.568095,2026-09-19 04:29:14.350075,0 days 00:00:00.781980,0.5187271829391487,0.02571882208063178,4,649,0.07434510797006585,2.284011472743461,0.6022865824175478,"{""colsample_bytree"": 0.5187271829391487, ""learning_rate"": 0.02571882208063178, ""max_depth"": 4, ""n_estimators"": 649, ""reg_alpha"": 0.07434510797006585, ""reg_lambda"": 2.284011472743461, ""subsample"": 0.6022865824175478}",PRUNED
54,0.2742592699078111,2026-09-19 04:29:14.350075,2026-09-19 04:29:16.797096,0 days 00:00:02.447021,0.5596344154769484,0.02474116104804811,3,519,0.22429616899635874,2.2268895505003066,0.6348124133854351,"{""colsample_bytree"": 0.5596344154769484, ""learning_rate"": 0.02474116104804811, ""max_depth"": 3, ""n_estimators"": 519, ""reg_alpha"": 0.22429616899635874, ""reg_lambda"": 2.2268895505003066, ""subsample"": 0.6348124133854351}",COMPLETE
55,0.27438009595003643,2026-09-19 04:29:16.797096,2026-09-19 04:29:18.884751,0 days 00:00:02.087655,0.5142919222849401,0.014940652578764849,3,453,0.10423829980447524,2.322451750190162,0.607288711549685,"{""colsample_bytree"": 0.5142919222849401, ""learning_rate"": 0.014940652578764849, ""max_depth"": 3, ""n_estimators"": 453, ""reg_alpha"": 0.10423829980447524, ""reg_lambda"": 2.322451750190162, ""subsample"": 0.607288711549685}",COMPLETE
56,0.2701928873871069,2026-09-19 04:29:18.884751,2026-09-19 04:29:20.175086,0 days 00:00:01.290335,0.5605088725635764,0.021139006493009243,3,274,0.4117170367828305,2.8032159419345843,0.6479746324893748,"{""colsample_bytree"": 0.5605088725635764, ""learning_rate"": 0.021139006493009243, ""max_depth"": 3, ""n_estimators"": 274, ""reg_alpha"": 0.4117170367828305, ""reg_lambda"": 2.8032159419345843, ""subsample"": 0.6479746324893748}",COMPLETE
57,0.2736311912413778,2026-09-19 04:29:20.175086,2026-09-19 04:29:22.232381,0 days 00:00:02.057295,0.5360058388405141,0.020806791740652815,3,434,0.1742629281448509,2.3263257018039885,0.6605619138333293,"{""colsample_bytree"": 0.5360058388405141, ""learning_rate"": 0.020806791740652815, ""max_depth"": 3, ""n_estimators"": 434, ""reg_alpha"": 0.1742629281448509, ""reg_lambda"": 2.3263257018039885, ""subsample"": 0.6605619138333293}",COMPLETE
