number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_tpe:relative_params:0,state
12,0.22775495661503734,2026-09-19 04:39:01.424452,2026-09-19 04:39:04.184176,0 days 00:00:02.759724,0.9420501582071396,0.036025274226437365,3,467,2.629541551092077,4.998939555213964,0.720009809313302,"{""colsample_bytree"": 0.9420501582071396, ""learning_rate"": 0.036025274226437365, ""max_depth"": 3, ""n_estimators"": 467, ""reg_alpha"": 2.629541551092077, ""reg_lambda"": 4.998939555213964, ""subsample"": 0.720009809313302}",COMPLETE
13,0.23469400005148278,2026-09-19 04:39:04.184176,2026-09-19 04:39:05.940312,0 days 00:00:01.756136,0.7254263854412384,0.02684459968558071,3,338,2.3411710664639234,4.70994666117876,0.6921071322402147,"{""colsample_bytree"": 0.7254263854412384, ""learning_rate"": 0.02684459968558071, ""max_depth"": 3, ""n_estimators"": 338, ""reg_alpha"": 2.3411710664639234, ""reg_lambda"": 4.70994666117876, ""subsample"": 0.6921071322402147}",COMPLETE
14,0.23870881762912805,2026-09-19 04:39:05.940312,2026-09-19 04:39:07.478142,0 days 00:00:01.537830,0.6882359041151164,0.013297632449769198,3,294,1.3599495706672913,4.072821271937603,0.6640610056965445,"{""colsample_bytree"": 0.6882359041151164, ""learning_rate"": 0.013297632449769198, ""max_depth"": 3, ""n_estimators"": 294, ""reg_alpha"": 1.3599495706672913, ""reg_lambda"": 4.072821271937603, ""subsample"": 0.6640610056965445}",COMPLETE
15,0.2000630261936945,2026-09-19 04:39:07.478142,2026-09-19 04:39:09.122683,0 days 00:00:01.644541,0.7243149521059354,0.02223041277290088,6,533,0.8359001109615634,3.801883616376853,0.6963639068913504,"{""colsample_bytree"": 0.7243149521059354, ""learning_rate"": 0.02223041277290088, ""max_depth"": 6, ""n_estimators"": 533, ""reg_alpha"": 0.8359001109615634, ""reg_lambda"": 3.801883616376853, ""subsample"": 0.6963639068913504}",PRUNED
16,0.23376270280211867,2026-09-19 04:39:09.122683,2026-09-19 04:39:13.505358,0 days 00:00:04.382675,0.7814198712763851,0.010317878277317958,4,574,1.5217440347307398,4.044036844870445,0.7950557569110945,"{""colsample_bytree"": 0.7814198712763851, ""learning_rate"": 0.010317878277317958, ""max_depth"": 4, ""n_estimators"": 574, ""reg_alpha"": 1.5217440347307398, ""reg_lambda"": 4.044036844870445, ""subsample"": 0.7950557569110945}",COMPLETE
17,0.23834005808360761,2026-09-19 04:39:13.505358,2026-09-19 04:39:15.401596,0 days 00:00:01.896238,0.6563366760786307,0.010530410670127558,3,407,1.1060529384528794,3.3924418455069802,0.6692368043419543,"{""colsample_bytree"": 0.6563366760786307, ""learning_rate"": 0.010530410670127558, ""max_depth"": 3, ""n_estimators"": 407, ""reg_alpha"": 1.1060529384528794, ""reg_lambda"": 3.3924418455069802, ""subsample"": 0.6692368043419543}",COMPLETE
18,0.21870830050801712,2026-09-19 04:39:15.402596,2026-09-19 04:39:15.980823,0 days 00:00:00.578227,0.6418953424517452,0.018579449201665005,4,401,1.1528175120029558,3.048095348433462,0.6143052360008875,"{""colsample_bytree"": 0.6418953424517452, ""learning_rate"": 0.018579449201665005, ""max_depth"": 4, ""n_estimators"": 401, ""reg_alpha"": 1.1528175120029558, ""reg_lambda"": 3.048095348433462, ""subsample"": 0.6143052360008875}",PRUNED
19,0.20814783420771688,2026-09-19 04:39:15.980823,2026-09-19 04:39:16.806038,0 days 00:00:00.825215,0.6429710395454743,0.010173204284056131,6,282,0.7819748162204911,4.278215255438848,0.6806048658034625,"{""colsample_bytree"": 0.6429710395454743, ""learning_rate"": 0.010173204284056131, ""max_depth"": 6, ""n_estimators"": 282, ""reg_alpha"": 0.7819748162204911, ""reg_lambda"": 4.278215255438848, ""subsample"": 0.6806048658034625}",PRUNED
20,0.2375817180000756,2026-09-19 04:39:16.806038,2026-09-19 04:39:19.060116,0 days 00:00:02.254078,0.6784063979380235,0.020553934712067883,3,436,2.2422373913877967,3.249005897413002,0.7019143511130247,"{""colsample_bytree"": 0.6784063979380235, ""learning_rate"": 0.020553934712067883, ""max_depth"": 3, ""n_estimators"": 436, ""reg_alpha"": 2.2422373913877967, ""reg_lambda"": 3.249005897413002, ""subsample"": 0.7019143511130247}",COMPLETE
21,0.21746021081050088,2026-09-19 04:39:19.060116,2026-09-19 04:39:19.754278,0 days 00:00:00.694162,0.5694790227981439,0.013235815284673925,5,358,1.6700172913818818,3.927091538508439,0.7490404071734811,"{""colsample_bytree"": 0.5694790227981439, ""learning_rate"": 0.013235815284673925, ""max_depth"": 5, ""n_estimators"": 358, ""reg_alpha"": 1.6700172913818818, ""reg_lambda"": 3.927091538508439, ""subsample"": 0.7490404071734811}",PRUNED
22,0.23964600412804282,2026-09-19 04:39:19.754278,2026-09-19 04:39:20.897864,0 days 00:00:01.143586,0.705334229080462,0.021719095996816953,3,226,1.3678236358018845,2.517213131837249,0.6684607721428241,"{""colsample_bytree"": 0.705334229080462, ""learning_rate"": 0.021719095996816953, ""max_depth"": 3, ""n_estimators"": 226, ""reg_alpha"": 1.3678236358018845, ""reg_lambda"": 2.517213131837249, ""subsample"": 0.6684607721428241}",COMPLETE
23,0.2200286758079014,2026-09-19 04:39:20.897864,2026-09-19 04:39:21.250859,0 days 00:00:00.352995,0.7541299405187541,0.010967925592440477,4,217,1.7848665694103574,4.40938569932605,0.622004339187195,"{""colsample_bytree"": 0.7541299405187541, ""learning_rate"": 0.010967925592440477, ""max_depth"": 4, ""n_estimators"": 217, ""reg_alpha"": 1.7848665694103574, ""reg_lambda"": 4.40938569932605, ""subsample"": 0.622004339187195}",PRUNED
24,0.22611332706987258,2026-09-19 04:39:21.250859,2026-09-19 04:39:21.833117,0 days 00:00:00.582258,0.7853633169232637,0.01169467806403696,5,244,1.8672623095547778,2.5312056926773563,0.6367050159926457,"{""colsample_bytree"": 0.7853633169232637, ""learning_rate"": 0.01169467806403696, ""max_depth"": 5, ""n_estimators"": 244, ""reg_alpha"": 1.8672623095547778, ""reg_lambda"": 2.5312056926773563, ""subsample"": 0.6367050159926457}",PRUNED
25,0.23057449090504112,2026-09-19 04:39:21.833117,2026-09-19 04:39:24.830163,0 days 00:00:02.997046,0.7174251257602688,0.010972072663256968,4,401,1.067216149151871,4.786190094591635,0.6508431520900035,"{""colsample_bytree"": 0.7174251257602688, ""learning_rate"": 0.010972072663256968, ""max_depth"": 4, ""n_estimators"": 401, ""reg_alpha"": 1.067216149151871, ""reg_lambda"": 4.786190094591635, ""subsample"": 0.6508431520900035}",COMPLETE
26,0.22954170510998878,2026-09-19 04:39:24.830163,2026-09-19 04:39:25.134859,0 days 00:00:00.304696,0.6252704120982266,0.020868071903433462,3,288,2.0992164049751647,4.073423084329489,0.6275919797307319,"{""colsample_bytree"": 0.6252704120982266, ""learning_rate"": 0.020868071903433462, ""max_depth"": 3, ""n_estimators"": 288, ""reg_alpha"": 2.0992164049751647, ""reg_lambda"": 4.073423084329489, ""subsample"": 0.6275919797307319}",PRUNED
27,0.2252016627557061,2026-09-19 04:39:25.134859,2026-09-19 04:39:25.485504,0 days 00:00:00.350645,0.6549489372209867,0.022598492233360076,4,267,0.41982719137078406,4.097715659690606,0.6110275712179244,"{""colsample_bytree"": 0.6549489372209867, ""learning_rate"": 0.022598492233360076, ""max_depth"": 4, ""n_estimators"": 267, ""reg_alpha"": 0.41982719137078406, ""reg_lambda"": 4.097715659690606, ""subsample"": 0.6110275712179244}",PRUNED
28,0.22988816087069663,2026-09-19 04:39:25.485504,2026-09-19 04:39:28.111342,0 days 00:00:02.625838,0.7255859551733628,0.029326449582527718,4,347,1.450824253190125,2.6928094469740302,0.6497824113912041,"{""colsample_bytree"": 0.7255859551733628, ""learning_rate"": 0.029326449582527718, ""max_depth"": 4, ""n_estimators"": 347, ""reg_alpha"": 1.450824253190125, ""reg_lambda"": 2.6928094469740302, ""subsample"": 0.6497824113912041}",COMPLETE
29,0.23386897827161626,2026-09-19 04:39:28.111342,2026-09-19 04:39:29.602369,0 days 00:00:01.491027,0.7812360893050163,0.036078761519580164,3,275,1.853283885874097,3.4117242392550016,0.6828249974099401,"{""colsample_bytree"": 0.7812360893050163, ""learning_rate"": 0.036078761519580164, ""max_depth"": 3, ""n_estimators"": 275, ""reg_alpha"": 1.853283885874097, ""reg_lambda"": 3.4117242392550016, ""subsample"": 0.6828249974099401}",COMPLETE
30,0.2282752340992829,2026-09-19 04:39:29.602369,2026-09-19 04:39:29.957325,0 days 00:00:00.354956,0.6966926221363537,0.012823667242099287,4,226,0.6662656700649361,3.104296548511464,0.6513811497553317,"{""colsample_bytree"": 0.6966926221363537, ""learning_rate"": 0.012823667242099287, ""max_depth"": 4, ""n_estimators"": 226, ""reg_alpha"": 0.6662656700649361, ""reg_lambda"": 3.104296548511464, ""subsample"": 0.6513811497553317}",PRUNED
31,0.2325691303642993,2026-09-19 04:39:29.957325,2026-09-19 04:39:31.122244,0 days 00:00:01.164919,0.6521214815251353,0.014025178767278487,3,231,0.8725275218446327,4.401376791815414,0.6987788481289423,"{""colsample_bytree"": 0.6521214815251353, ""learning_rate"": 0.014025178767278487, ""max_depth"": 3, ""n_estimators"": 231, ""reg_alpha"": 0.8725275218446327, ""reg_lambda"": 4.401376791815414, ""subsample"": 0.6987788481289423}",COMPLETE
32,0.23194723521137114,2026-09-19 04:39:31.122244,2026-09-19 04:39:31.524632,0 days 00:00:00.402388,0.6646986762208735,0.014552953947027516,4,286,1.4928286970906324,3.177847421488236,0.6882751368079586,"{""colsample_bytree"": 0.6646986762208735, ""learning_rate"": 0.014552953947027516, ""max_depth"": 4, ""n_estimators"": 286, ""reg_alpha"": 1.4928286970906324, ""reg_lambda"": 3.177847421488236, ""subsample"": 0.6882751368079586}",PRUNED
33,0.23129667551999686,2026-09-19 04:39:31.524632,2026-09-19 04:39:34.935532,0 days 00:00:03.410900,0.6543447608491632,0.012415473861550215,4,509,1.215308390428217,3.092680829655082,0.6788629853432872,"{""colsample_bytree"": 0.6543447608491632, ""learning_rate"": 0.012415473861550215, ""max_depth"": 4, ""n_estimators"": 509, ""reg_alpha"": 1.215308390428217, ""reg_lambda"": 3.092680829655082, ""subsample"": 0.6788629853432872}",COMPLETE
34,0.2367829262523565,2026-09-19 04:39:34.935532,2026-09-19 04:39:36.781795,0 days 00:00:01.846263,0.779392036091464,0.017547218682066743,3,331,0.6895008538251777,3.9496401494664926,0.6513359332604396,"{""colsample_bytree"": 0.779392036091464, ""learning_rate"": 0.017547218682066743, ""max_depth"": 3, ""n_estimators"": 331, ""reg_alpha"": 0.6895008538251777, ""reg_lambda"": 3.9496401494664926, ""subsample"": 0.6513359332604396}",COMPLETE
35,0.2250413551483343,2026-09-19 04:39:36.781795,2026-09-19 04:39:37.348466,0 days 00:00:00.566671,0.6601808589982342,0.013049435974162946,4,423,0.7292350413681601,4.183825850768596,0.7144217135182205,"{""colsample_bytree"": 0.6601808589982342, ""learning_rate"": 0.013049435974162946, ""max_depth"": 4, ""n_estimators"": 423, ""reg_alpha"": 0.7292350413681601, ""reg_lambda"": 4.183825850768596, ""subsample"": 0.7144217135182205}",PRUNED
36,0.23452631172425137,2026-09-19 04:39:37.348466,2026-09-19 04:39:39.057754,0 days 00:00:01.709288,0.6004499306758059,0.01195390709057638,3,377,1.6344462277687515,3.1274173999712715,0.6259306143977466,"{""colsample_bytree"": 0.6004499306758059, ""learning_rate"": 0.01195390709057638, ""max_depth"": 3, ""n_estimators"": 377, ""reg_alpha"": 1.6344462277687515, ""reg_lambda"": 3.1274173999712715, ""subsample"": 0.6259306143977466}",COMPLETE
37,0.21263359327170744,2026-09-19 04:39:39.057754,2026-09-19 04:39:39.275535,0 days 00:00:00.217781,0.7099004361388054,0.010937903840492286,3,203,1.5714570564903283,4.285660878924296,0.7247066386561437,"{""colsample_bytree"": 0.7099004361388054, ""learning_rate"": 0.010937903840492286, ""max_depth"": 3, ""n_estimators"": 203, ""reg_alpha"": 1.5714570564903283, ""reg_lambda"": 4.285660878924296, ""subsample"": 0.7247066386561437}",PRUNED
38,0.2353532662267372,2026-09-19 04:39:39.275535,2026-09-19 04:39:40.592346,0 days 00:00:01.316811,0.5638225114020847,0.010731162191875409,3,270,0.5880085586649801,3.2378323716576327,0.6939302405869018,"{""colsample_bytree"": 0.5638225114020847, ""learning_rate"": 0.010731162191875409, ""max_depth"": 3, ""n_estimators"": 270, ""reg_alpha"": 0.5880085586649801, ""reg_lambda"": 3.2378323716576327, ""subsample"": 0.6939302405869018}",COMPLETE
39,0.23759308210101765,2026-09-19 04:39:40.593345,2026-09-19 04:39:43.086261,0 days 00:00:02.492916,0.6907763189198906,0.014213872071040485,3,487,0.6565816264180813,3.5965318430422055,0.7250172438969766,"{""colsample_bytree"": 0.6907763189198906, ""learning_rate"": 0.014213872071040485, ""max_depth"": 3, ""n_estimators"": 487, ""reg_alpha"": 0.6565816264180813, ""reg_lambda"": 3.5965318430422055, ""subsample"": 0.7250172438969766}",COMPLETE
40,0.21191615667804842,2026-09-19 04:39:43.086261,2026-09-19 04:39:43.374348,0 days 00:00:00.288087,0.6381539306633575,0.010788068848559278,4,202,1.5455855089612704,3.75692510830423,0.6627497575417758,"{""colsample_bytree"": 0.6381539306633575, ""learning_rate"": 0.010788068848559278, ""max_depth"": 4, ""n_estimators"": 202, ""reg_alpha"": 1.5455855089612704, ""reg_lambda"": 3.75692510830423, ""subsample"": 0.6627497575417758}",PRUNED
41,0.23186557285742793,2026-09-19 04:39:43.374348,2026-09-19 04:39:45.822281,0 days 00:00:02.447933,0.7151114759028693,0.01164140425209295,4,351,1.0700213869171675,3.735323939528399,0.7181799667145208,"{""colsample_bytree"": 0.7151114759028693, ""learning_rate"": 0.01164140425209295, ""max_depth"": 4, ""n_estimators"": 351, ""reg_alpha"": 1.0700213869171675, ""reg_lambda"": 3.735323939528399, ""subsample"": 0.7181799667145208}",COMPLETE
42,0.23706592075215785,2026-09-19 04:39:45.822281,2026-09-19 04:39:46.950843,0 days 00:00:01.128562,0.7076471961065829,0.015720786506415767,3,234,1.1270812490954114,3.488249656730346,0.6965345010012547,"{""colsample_bytree"": 0.7076471961065829, ""learning_rate"": 0.015720786506415767, ""max_depth"": 3, ""n_estimators"": 234, ""reg_alpha"": 1.1270812490954114, ""reg_lambda"": 3.488249656730346, ""subsample"": 0.6965345010012547}",COMPLETE
43,0.2351586979252392,2026-09-19 04:39:46.950843,2026-09-19 04:39:48.195609,0 days 00:00:01.244766,0.7202999748111345,0.024227045522427625,3,223,1.7317576297437074,2.49798198077069,0.7017238640886849,"{""colsample_bytree"": 0.7202999748111345, ""learning_rate"": 0.024227045522427625, ""max_depth"": 3, ""n_estimators"": 223, ""reg_alpha"": 1.7317576297437074, ""reg_lambda"": 2.49798198077069, ""subsample"": 0.7017238640886849}",COMPLETE
44,0.23163099048626296,2026-09-19 04:39:48.195609,2026-09-19 04:39:50.551567,0 days 00:00:02.355958,0.6993747398888952,0.013238223497123816,4,326,1.850004956008715,3.7338421556077916,0.6393603612709415,"{""colsample_bytree"": 0.6993747398888952, ""learning_rate"": 0.013238223497123816, ""max_depth"": 4, ""n_estimators"": 326, ""reg_alpha"": 1.850004956008715, ""reg_lambda"": 3.7338421556077916, ""subsample"": 0.6393603612709415}",COMPLETE
45,0.23554747015984687,2026-09-19 04:39:50.551567,2026-09-19 04:39:52.347895,0 days 00:00:01.796328,0.6780521321857287,0.013726623178373582,3,343,0.7974498263970708,4.876466981565484,0.7142580459351933,"{""colsample_bytree"": 0.6780521321857287, ""learning_rate"": 0.013726623178373582, ""max_depth"": 3, ""n_estimators"": 343, ""reg_alpha"": 0.7974498263970708, ""reg_lambda"": 4.876466981565484, ""subsample"": 0.7142580459351933}",COMPLETE
46,0.23419444966271544,2026-09-19 04:39:52.347895,2026-09-19 04:39:53.545411,0 days 00:00:01.197516,0.7457257280141385,0.0198546602402988,3,223,1.1982681432590758,4.200449825970101,0.6556461680210333,"{""colsample_bytree"": 0.7457257280141385, ""learning_rate"": 0.0198546602402988, ""max_depth"": 3, ""n_estimators"": 223, ""reg_alpha"": 1.1982681432590758, ""reg_lambda"": 4.200449825970101, ""subsample"": 0.6556461680210333}",COMPLETE
47,0.22294283502897666,2026-09-19 04:39:53.545411,2026-09-19 04:39:54.095204,0 days 00:00:00.549793,0.7448583422475427,0.025973852579488404,4,348,1.078039454986353,3.87832008595411,0.7324012990757051,"{""colsample_bytree"": 0.7448583422475427, ""learning_rate"": 0.025973852579488404, ""max_depth"": 4, ""n_estimators"": 348, ""reg_alpha"": 1.078039454986353, ""reg_lambda"": 3.87832008595411, ""subsample"": 0.7324012990757051}",PRUNED
48,0.23029883096946613,2026-09-19 04:39:54.095204,2026-09-19 04:39:54.552894,0 days 00:00:00.457690,0.6458125154117332,0.020804538043846327,3,443,1.032135361877463,4.261600390199658,0.7127626218715558,"{""colsample_bytree"": 0.6458125154117332, ""learning_rate"": 0.020804538043846327, ""max_depth"": 3, ""n_estimators"": 443, ""reg_alpha"": 1.032135361877463, ""reg_lambda"": 4.261600390199658, ""subsample"": 0.7127626218715558}",PRUNED
49,0.2296961136221068,2026-09-19 04:39:54.552894,2026-09-19 04:39:54.875982,0 days 00:00:00.323088,0.7144266748467746,0.018441267094306765,3,315,1.0482905688049782,4.306970385757728,0.7276885245150032,"{""colsample_bytree"": 0.7144266748467746, ""learning_rate"": 0.018441267094306765, ""max_depth"": 3, ""n_estimators"": 315, ""reg_alpha"": 1.0482905688049782, ""reg_lambda"": 4.306970385757728, ""subsample"": 0.7276885245150032}",PRUNED
50,0.23113618739882694,2026-09-19 04:39:54.875982,2026-09-19 04:39:55.283811,0 days 00:00:00.407829,0.6671996768249462,0.01375888486041632,3,397,0.7291105202468243,3.5013552607037126,0.6537970561247104,"{""colsample_bytree"": 0.6671996768249462, ""learning_rate"": 0.01375888486041632, ""max_depth"": 3, ""n_estimators"": 397, ""reg_alpha"": 0.7291105202468243, ""reg_lambda"": 3.5013552607037126, ""subsample"": 0.6537970561247104}",PRUNED
51,0.24057876178374485,2026-09-19 04:39:55.283811,2026-09-19 04:39:57.152146,0 days 00:00:01.868335,0.7619247814388994,0.012576789984023186,3,382,1.8016643475247922,3.7963166069943606,0.710067190459609,"{""colsample_bytree"": 0.7619247814388994, ""learning_rate"": 0.012576789984023186, ""max_depth"": 3, ""n_estimators"": 382, ""reg_alpha"": 1.8016643475247922, ""reg_lambda"": 3.7963166069943606, ""subsample"": 0.710067190459609}",COMPLETE
52,0.24067151091610964,2026-09-19 04:39:57.153651,2026-09-19 04:39:59.665835,0 days 00:00:02.512184,0.7471429808487153,0.013180918315968264,3,484,1.0295365193052033,4.273143854896969,0.7039961118629235,"{""colsample_bytree"": 0.7471429808487153, ""learning_rate"": 0.013180918315968264, ""max_depth"": 3, ""n_estimators"": 484, ""reg_alpha"": 1.0295365193052033, ""reg_lambda"": 4.273143854896969, ""subsample"": 0.7039961118629235}",COMPLETE
53,0.23858130459676138,2026-09-19 04:39:59.665835,2026-09-19 04:40:02.192852,0 days 00:00:02.527017,0.806412616633079,0.014446610196920203,3,466,1.3916347469077384,3.5736117680096773,0.69481724173233,"{""colsample_bytree"": 0.806412616633079, ""learning_rate"": 0.014446610196920203, ""max_depth"": 3, ""n_estimators"": 466, ""reg_alpha"": 1.3916347469077384, ""reg_lambda"": 3.5736117680096773, ""subsample"": 0.69481724173233}",COMPLETE
54,0.23540120923953056,2026-09-19 04:40:02.192852,2026-09-19 04:40:03.825994,0 days 00:00:01.633142,0.7219664470563295,0.013128336905067116,3,299,1.1964473737666355,4.081281643020422,0.6295517400962963,"{""colsample_bytree"": 0.7219664470563295, ""learning_rate"": 0.013128336905067116, ""max_depth"": 3, ""n_estimators"": 299, ""reg_alpha"": 1.1964473737666355, ""reg_lambda"": 4.081281643020422, ""subsample"": 0.6295517400962963}",COMPLETE
55,0.24083379448023884,2026-09-19 04:40:03.825994,2026-09-19 04:40:05.435570,0 days 00:00:01.609576,0.7356174342868725,0.010586450456567443,3,311,1.139709809156364,4.067936194321787,0.6973851050656207,"{""colsample_bytree"": 0.7356174342868725, ""learning_rate"": 0.010586450456567443, ""max_depth"": 3, ""n_estimators"": 311, ""reg_alpha"": 1.139709809156364, ""reg_lambda"": 4.067936194321787, ""subsample"": 0.6973851050656207}",COMPLETE
56,0.23656846654630795,2026-09-19 04:40:05.435570,2026-09-19 04:40:05.918675,0 days 00:00:00.483105,0.7675410027292013,0.010607101278610531,3,481,1.1960161312186544,4.307388073435704,0.7088077513296724,"{""colsample_bytree"": 0.7675410027292013, ""learning_rate"": 0.010607101278610531, ""max_depth"": 3, ""n_estimators"": 481, ""reg_alpha"": 1.1960161312186544, ""reg_lambda"": 4.307388073435704, ""subsample"": 0.7088077513296724}",PRUNED
57,0.227445136869298,2026-09-19 04:40:05.918675,2026-09-19 04:40:06.294891,0 days 00:00:00.376216,0.7563254547079352,0.01624723933725869,3,341,2.023437668299071,4.12656219899437,0.7212896724069873,"{""colsample_bytree"": 0.7563254547079352, ""learning_rate"": 0.01624723933725869, ""max_depth"": 3, ""n_estimators"": 341, ""reg_alpha"": 2.023437668299071, ""reg_lambda"": 4.12656219899437, ""subsample"": 0.7212896724069873}",PRUNED
58,0.2438942408365307,2026-09-19 04:40:06.294891,2026-09-19 04:40:08.693766,0 days 00:00:02.398875,0.7776710262796807,0.016704377288985883,3,450,1.7092256577771008,4.2845913231449595,0.6697475091907378,"{""colsample_bytree"": 0.7776710262796807, ""learning_rate"": 0.016704377288985883, ""max_depth"": 3, ""n_estimators"": 450, ""reg_alpha"": 1.7092256577771008, ""reg_lambda"": 4.2845913231449595, ""subsample"": 0.6697475091907378}",COMPLETE
59,0.24150460576747568,2026-09-19 04:40:08.693766,2026-09-19 04:40:11.227172,0 days 00:00:02.533406,0.7482020502786328,0.013320158301829537,3,488,0.9431349015971101,4.650098320613381,0.6629652528738805,"{""colsample_bytree"": 0.7482020502786328, ""learning_rate"": 0.013320158301829537, ""max_depth"": 3, ""n_estimators"": 488, ""reg_alpha"": 0.9431349015971101, ""reg_lambda"": 4.650098320613381, ""subsample"": 0.6629652528738805}",COMPLETE
60,0.2423486960021613,2026-09-19 04:40:11.227172,2026-09-19 04:40:13.281897,0 days 00:00:02.054725,0.7959098001261014,0.014612794167582818,3,369,1.7026532759585529,4.361851896971605,0.6728816959597325,"{""colsample_bytree"": 0.7959098001261014, ""learning_rate"": 0.014612794167582818, ""max_depth"": 3, ""n_estimators"": 369, ""reg_alpha"": 1.7026532759585529, ""reg_lambda"": 4.361851896971605, ""subsample"": 0.6728816959597325}",COMPLETE
61,0.2364326179880665,2026-09-19 04:40:13.281897,2026-09-19 04:40:13.759267,0 days 00:00:00.477370,0.7584084728490665,0.014524090973292603,3,515,1.6423185321753062,4.7287587078735625,0.6713439263157076,"{""colsample_bytree"": 0.7584084728490665, ""learning_rate"": 0.014524090973292603, ""max_depth"": 3, ""n_estimators"": 515, ""reg_alpha"": 1.6423185321753062, ""reg_lambda"": 4.7287587078735625, ""subsample"": 0.6713439263157076}",PRUNED
62,0.2415434094069801,2026-09-19 04:40:13.759267,2026-09-19 04:40:15.977083,0 days 00:00:02.217816,0.771870986694789,0.013321330863501726,3,408,1.169321166201156,4.224870128646847,0.6457261390687673,"{""colsample_bytree"": 0.771870986694789, ""learning_rate"": 0.013321330863501726, ""max_depth"": 3, ""n_estimators"": 408, ""reg_alpha"": 1.169321166201156, ""reg_lambda"": 4.224870128646847, ""subsample"": 0.6457261390687673}",COMPLETE
63,0.2352731333669613,2026-09-19 04:40:15.977083,2026-09-19 04:40:16.475188,0 days 00:00:00.498105,0.7569963813587248,0.013029310308367723,4,349,0.7874842538311116,4.454272783926969,0.6907641476841149,"{""colsample_bytree"": 0.7569963813587248, ""learning_rate"": 0.013029310308367723, ""max_depth"": 4, ""n_estimators"": 349, ""reg_alpha"": 0.7874842538311116, ""reg_lambda"": 4.454272783926969, ""subsample"": 0.6907641476841149}",PRUNED
