number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,system_attrs_tpe:relative_params:0,state
53,0.28696011532512233,2026-09-19 02:40:05.787143,2026-09-19 02:40:07.101587,0 days 00:00:01.314444,0.006457075518065594,0.02135611761065106,"{""C"": 0.006457075518065594, ""l1_ratio"": 0.02135611761065106}",COMPLETE
54,0.3518981971047296,2026-09-19 02:40:07.101587,2026-09-19 02:40:07.900353,0 days 00:00:00.798766,0.07179442496904222,0.029516145071577828,"{""C"": 0.07179442496904222, ""l1_ratio"": 0.029516145071577828}",PRUNED
55,0.28552682304515403,2026-09-19 02:40:07.900353,2026-09-19 02:40:09.324268,0 days 00:00:01.423915,0.008026001597890206,0.018300318359609012,"{""C"": 0.008026001597890206, ""l1_ratio"": 0.018300318359609012}",COMPLETE
56,0.29768089007534404,2026-09-19 02:40:09.324268,2026-09-19 02:40:09.441476,0 days 00:00:00.117208,0.0025882425278076,0.17617134005502022,"{""C"": 0.0025882425278076, ""l1_ratio"": 0.17617134005502022}",PRUNED
57,0.2847919968476257,2026-09-19 02:40:09.441476,2026-09-19 02:40:10.983404,0 days 00:00:01.541928,0.008705123226406352,0.010919161559197903,"{""C"": 0.008705123226406352, ""l1_ratio"": 0.010919161559197903}",COMPLETE
58,0.2861937707075146,2026-09-19 02:40:10.984408,2026-09-19 02:40:12.399721,0 days 00:00:01.415313,0.0063088737852102705,0.011522184310839479,"{""C"": 0.0063088737852102705, ""l1_ratio"": 0.011522184310839479}",COMPLETE
59,0.09770114942528736,2026-09-19 02:40:12.399721,2026-09-19 02:40:12.428059,0 days 00:00:00.028338,0.0009914383801835564,0.1551755454555248,"{""C"": 0.0009914383801835564, ""l1_ratio"": 0.1551755454555248}",PRUNED
60,0.36599862026783514,2026-09-19 02:40:12.428059,2026-09-19 02:40:12.907709,0 days 00:00:00.479650,0.04919940772516087,0.09483644249276063,"{""C"": 0.04919940772516087, ""l1_ratio"": 0.09483644249276063}",PRUNED
61,0.35175367319588713,2026-09-19 02:40:12.907709,2026-09-19 02:40:13.948193,0 days 00:00:01.040484,0.12438597876784033,0.13499446738211515,"{""C"": 0.12438597876784033, ""l1_ratio"": 0.13499446738211515}",PRUNED
62,0.34456425684272723,2026-09-19 02:40:13.948193,2026-09-19 02:40:14.144496,0 days 00:00:00.196303,0.001747184633328023,0.007940357570546246,"{""C"": 0.001747184633328023, ""l1_ratio"": 0.007940357570546246}",PRUNED
63,0.28602979615973895,2026-09-19 02:40:14.144496,2026-09-19 02:40:15.508332,0 days 00:00:01.363836,0.007793389959794425,0.024377939316661247,"{""C"": 0.007793389959794425, ""l1_ratio"": 0.024377939316661247}",COMPLETE
64,0.28569394323027425,2026-09-19 02:40:15.508332,2026-09-19 02:40:17.053702,0 days 00:00:01.545370,0.007503023369917583,0.006407492217277806,"{""C"": 0.007503023369917583, ""l1_ratio"": 0.006407492217277806}",COMPLETE
65,0.28111001060522706,2026-09-19 02:40:17.053702,2026-09-19 02:40:18.381123,0 days 00:00:01.327421,0.01899430953957308,0.1570905442553334,"{""C"": 0.01899430953957308, ""l1_ratio"": 0.1570905442553334}",COMPLETE
66,0.34728552671930735,2026-09-19 02:40:18.381123,2026-09-19 02:40:18.548854,0 days 00:00:00.167731,0.0036099025745592248,0.05386425974216476,"{""C"": 0.0036099025745592248, ""l1_ratio"": 0.05386425974216476}",PRUNED
67,0.09770114942528736,2026-09-19 02:40:18.548854,2026-09-19 02:40:18.567880,0 days 00:00:00.019026,0.0001723096053405424,0.05903020212810961,"{""C"": 0.0001723096053405424, ""l1_ratio"": 0.05903020212810961}",PRUNED
68,0.36750685614031386,2026-09-19 02:40:18.567880,2026-09-19 02:40:18.935833,0 days 00:00:00.367953,0.024213401865486314,0.0493114055007659,"{""C"": 0.024213401865486314, ""l1_ratio"": 0.0493114055007659}",PRUNED
69,0.33735057378572497,2026-09-19 02:40:18.935833,2026-09-19 02:40:19.098644,0 days 00:00:00.162811,0.01029338345366777,0.2219285622978564,"{""C"": 0.01029338345366777, ""l1_ratio"": 0.2219285622978564}",PRUNED
70,0.2887946603671833,2026-09-19 02:40:19.098644,2026-09-19 02:40:20.446846,0 days 00:00:01.348202,0.004831106833422114,0.008180878308675057,"{""C"": 0.004831106833422114, ""l1_ratio"": 0.008180878308675057}",COMPLETE
71,0.2872048505485664,2026-09-19 02:40:20.446846,2026-09-19 02:40:21.828051,0 days 00:00:01.381205,0.005124847518379988,0.009198388497297962,"{""C"": 0.005124847518379988, ""l1_ratio"": 0.009198388497297962}",COMPLETE
72,0.30689612809386835,2026-09-19 02:40:21.828051,2026-09-19 02:40:21.950812,0 days 00:00:00.122761,0.002143467579648655,0.08691991370163783,"{""C"": 0.002143467579648655, ""l1_ratio"": 0.08691991370163783}",PRUNED
73,0.3670487747083874,2026-09-19 02:40:21.950812,2026-09-19 02:40:22.623189,0 days 00:00:00.672377,0.07681453087744587,0.18500016532202448,"{""C"": 0.07681453087744587, ""l1_ratio"": 0.18500016532202448}",PRUNED
74,0.30799575236843013,2026-09-19 02:40:22.623189,2026-09-19 02:40:22.752888,0 days 00:00:00.129699,0.0029254281636107693,0.11032066416555866,"{""C"": 0.0029254281636107693, ""l1_ratio"": 0.11032066416555866}",PRUNED
75,0.2864692440901634,2026-09-19 02:40:22.752888,2026-09-19 02:40:24.186089,0 days 00:00:01.433201,0.005230821383764287,0.004890331673924361,"{""C"": 0.005230821383764287, ""l1_ratio"": 0.004890331673924361}",COMPLETE
76,0.3381636126507804,2026-09-19 02:40:24.186089,2026-09-19 02:40:24.323516,0 days 00:00:00.137427,0.0020979202200144564,0.04194627257182866,"{""C"": 0.0020979202200144564, ""l1_ratio"": 0.04194627257182866}",PRUNED
77,0.32563160356794374,2026-09-19 02:40:24.323516,2026-09-19 02:40:24.475218,0 days 00:00:00.151702,0.004887588857031392,0.11544771501526488,"{""C"": 0.004887588857031392, ""l1_ratio"": 0.11544771501526488}",PRUNED
78,0.2882241704912173,2026-09-19 02:40:24.475218,2026-09-19 02:40:25.687887,0 days 00:00:01.212669,0.005206887824381812,0.02968398000987353,"{""C"": 0.005206887824381812, ""l1_ratio"": 0.02968398000987353}",COMPLETE
79,0.2934530461823313,2026-09-19 02:40:25.687887,2026-09-19 02:40:25.789571,0 days 00:00:00.101684,0.0012469197206231672,0.10071483717351035,"{""C"": 0.0012469197206231672, ""l1_ratio"": 0.10071483717351035}",PRUNED
80,0.2861731070178325,2026-09-19 02:40:25.789571,2026-09-19 02:40:27.222817,0 days 00:00:01.433246,0.005487051113766997,0.006392776938571501,"{""C"": 0.005487051113766997, ""l1_ratio"": 0.006392776938571501}",COMPLETE
81,0.289704579035408,2026-09-19 02:40:27.222817,2026-09-19 02:40:28.429382,0 days 00:00:01.206565,0.004924406851833448,0.02561621916740343,"{""C"": 0.004924406851833448, ""l1_ratio"": 0.02561621916740343}",COMPLETE
82,0.3541532864537453,2026-09-19 02:40:28.429382,2026-09-19 02:40:28.598360,0 days 00:00:00.168978,0.004839500645171088,0.05947121015931041,"{""C"": 0.004839500645171088, ""l1_ratio"": 0.05947121015931041}",PRUNED
83,0.21319580652616177,2026-09-19 02:40:28.598360,2026-09-19 02:40:28.668279,0 days 00:00:00.069919,0.0005645322400690284,0.0780979341639881,"{""C"": 0.0005645322400690284, ""l1_ratio"": 0.0780979341639881}",PRUNED
84,0.34982403321186695,2026-09-19 02:40:28.668279,2026-09-19 02:40:28.825954,0 days 00:00:00.157675,0.007048008490682716,0.13158521882447727,"{""C"": 0.007048008490682716, ""l1_ratio"": 0.13158521882447727}",PRUNED
85,0.2965480647604827,2026-09-19 02:40:28.825954,2026-09-19 02:40:28.925069,0 days 00:00:00.099115,0.0010434611280986336,0.04942017198803381,"{""C"": 0.0010434611280986336, ""l1_ratio"": 0.04942017198803381}",PRUNED
86,0.28239490183604826,2026-09-19 02:40:28.925069,2026-09-19 02:40:30.266773,0 days 00:00:01.341704,0.013885129661772586,0.09537421293036394,"{""C"": 0.013885129661772586, ""l1_ratio"": 0.09537421293036394}",COMPLETE
87,0.28172443218881665,2026-09-19 02:40:30.266773,2026-09-19 02:40:32.233140,0 days 00:00:01.966367,0.014584907515018394,0.00785194443187283,"{""C"": 0.014584907515018394, ""l1_ratio"": 0.00785194443187283}",COMPLETE
88,0.36827673373442005,2026-09-19 02:40:32.233140,2026-09-19 02:40:32.568882,0 days 00:00:00.335742,0.028912136416143267,0.17349385736663814,"{""C"": 0.028912136416143267, ""l1_ratio"": 0.17349385736663814}",PRUNED
89,0.36779335792960477,2026-09-19 02:40:32.568882,2026-09-19 02:40:32.938457,0 days 00:00:00.369575,0.02886217294469426,0.1237486994213664,"{""C"": 0.02886217294469426, ""l1_ratio"": 0.1237486994213664}",PRUNED
90,0.35874442561168085,2026-09-19 02:40:32.938457,2026-09-19 02:40:33.574794,0 days 00:00:00.636337,0.043280448822124395,0.01645540114731448,"{""C"": 0.043280448822124395, ""l1_ratio"": 0.01645540114731448}",PRUNED
91,0.36729223079700857,2026-09-19 02:40:33.574794,2026-09-19 02:40:33.841306,0 days 00:00:00.266512,0.004262723165370087,0.014589060629475225,"{""C"": 0.004262723165370087, ""l1_ratio"": 0.014589060629475225}",PRUNED
92,0.28611370152218124,2026-09-19 02:40:33.841306,2026-09-19 02:40:33.940491,0 days 00:00:00.099185,0.0004955275557507952,0.027439541510573966,"{""C"": 0.0004955275557507952, ""l1_ratio"": 0.027439541510573966}",PRUNED
93,0.34608599352618125,2026-09-19 02:40:33.940491,2026-09-19 02:40:34.107314,0 days 00:00:00.166823,0.0029591820989639714,0.03510871930034835,"{""C"": 0.0029591820989639714, ""l1_ratio"": 0.03510871930034835}",PRUNED
94,0.3460160922089708,2026-09-19 02:40:34.107314,2026-09-19 02:40:34.268741,0 days 00:00:00.161427,0.00537306280122856,0.094728616088166,"{""C"": 0.00537306280122856, ""l1_ratio"": 0.094728616088166}",PRUNED
95,0.28601885698117074,2026-09-19 02:40:34.268741,2026-09-19 02:40:35.784430,0 days 00:00:01.515689,0.005765404640544508,0.008351553484970152,"{""C"": 0.005765404640544508, ""l1_ratio"": 0.008351553484970152}",COMPLETE
96,0.2965274687098267,2026-09-19 02:40:35.784430,2026-09-19 02:40:35.899068,0 days 00:00:00.114638,0.0020585784881146075,0.14987324580360195,"{""C"": 0.0020585784881146075, ""l1_ratio"": 0.14987324580360195}",PRUNED
97,0.09770114942528736,2026-09-19 02:40:35.899068,2026-09-19 02:40:35.917552,0 days 00:00:00.018484,0.0005631073452375372,0.28480575108323014,"{""C"": 0.0005631073452375372, ""l1_ratio"": 0.28480575108323014}",PRUNED
98,0.28668434897077477,2026-09-19 02:40:35.917552,2026-09-19 02:40:37.112422,0 days 00:00:01.194870,0.005800024346268759,0.03542769486846515,"{""C"": 0.005800024346268759, ""l1_ratio"": 0.03542769486846515}",COMPLETE
99,0.3083770951441595,2026-09-19 02:40:37.112422,2026-09-19 02:40:37.241721,0 days 00:00:00.129299,0.005065314355059984,0.19814165132312023,"{""C"": 0.005065314355059984, ""l1_ratio"": 0.19814165132312023}",PRUNED
