number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_fixed_params,system_attrs_tpe:relative_params:0,state
0,0.1894535580500253,2026-09-19 23:40:23.898849,2026-09-19 23:40:26.187409,0 days 00:00:02.288560,0.9790801399768877,0.019701118602783466,2,483,3.6912026372296363,1.719217927487555,0.8950923086598747,"{'n_estimators': 483, 'learning_rate': 0.019701118602783466, 'max_depth': 2, 'subsample': 0.8950923086598747, 'colsample_bytree': 0.9790801399768877, 'reg_alpha': 3.6912026372296363, 'reg_lambda': 1.719217927487555}",,COMPLETE
1,0.21787467009075234,2026-09-19 23:40:26.187409,2026-09-19 23:40:32.189239,0 days 00:00:06.001830,0.5780093202212182,0.2536999076681772,9,574,0.7799726016810132,0.2904180608409973,0.8394633936788146,,,COMPLETE
2,0.20865508563399549,2026-09-19 23:40:32.189239,2026-09-19 23:40:48.202382,0 days 00:00:16.013143,0.9849549260809971,0.07725378389307355,9,1067,4.162213204002109,1.0616955533913808,0.608233797718321,,,COMPLETE
3,0.2094336442379645,2026-09-19 23:40:48.202382,2026-09-19 23:40:51.869506,0 days 00:00:03.667124,0.7159725093210578,0.018659959624904916,4,382,1.4561457009902097,3.0592644736118975,0.8099025726528951,,,COMPLETE
4,0.21234571546754935,2026-09-19 23:40:51.869506,2026-09-19 23:40:57.888320,0 days 00:00:06.018814,0.8925879806965068,0.027010527749605478,5,339,0.9983689107917987,2.571172192068058,0.7824279936868144,,,COMPLETE
5,0.22251509056832003,2026-09-19 23:40:57.888320,2026-09-19 23:41:22.082907,0 days 00:00:24.194587,0.5325257964926398,0.011711509955524094,8,793,4.7444276862666666,4.828160165372797,0.6682096494749166,,,COMPLETE
6,0.24703171793653253,2026-09-19 23:41:22.082907,2026-09-19 23:41:23.022823,0 days 00:00:00.939916,0.7200762468698007,0.028180680291847244,2,1009,0.6101911742238941,2.475884550556351,0.8736932106048627,,,PRUNED
7,0.24789144868380308,2026-09-19 23:41:23.022823,2026-09-19 23:41:23.485939,0 days 00:00:00.463116,0.6558555380447055,0.22038218939289875,4,234,2.600340105889054,2.7335513967163982,0.8650089137415928,,,PRUNED
8,0.2372560488599847,2026-09-19 23:41:23.485939,2026-09-19 23:41:24.646581,0 days 00:00:01.160642,0.9474136752138245,0.27051668818999286,10,385,2.9894998940554256,4.609371175115584,0.9757995766256756,,,PRUNED
9,0.23126861953241803,2026-09-19 23:41:24.646581,2026-09-19 23:41:24.841370,0 days 00:00:00.194789,0.6943386448447411,0.01947558230629543,1,288,1.3567451588694794,4.143687545759647,0.7301321323053057,,,PRUNED
