number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,system_attrs_fixed_params,system_attrs_tpe:relative_params:0,state
16,0.3005381084718729,2026-09-19 17:25:57.437385,2026-09-19 17:26:05.322711,0 days 00:00:07.885326,5.649415554484891,0.9726270910956956,,"{""C"": 5.649415554484891, ""l1_ratio"": 0.9726270910956956}",PRUNED
17,0.32883212521896843,2026-09-19 17:26:05.322711,2026-09-19 17:26:06.224263,0 days 00:00:00.901552,0.13145004750404402,0.31976608490456665,,"{""C"": 0.13145004750404402, ""l1_ratio"": 0.31976608490456665}",PRUNED
18,0.32081340189082685,2026-09-19 17:26:06.224263,2026-09-19 17:26:06.276376,0 days 00:00:00.052113,0.0029055454132416807,0.3227400378076853,,"{""C"": 0.0029055454132416807, ""l1_ratio"": 0.3227400378076853}",PRUNED
19,0.285451693716787,2026-09-19 17:26:06.276376,2026-09-19 17:26:06.709113,0 days 00:00:00.432737,0.00370276467682979,0.08167422302101715,,"{""C"": 0.00370276467682979, ""l1_ratio"": 0.08167422302101715}",COMPLETE
20,0.09770114942528736,2026-09-19 17:26:06.709113,2026-09-19 17:26:06.723025,0 days 00:00:00.013912,0.00015413805889108475,0.24560345109151646,,"{""C"": 0.00015413805889108475, ""l1_ratio"": 0.24560345109151646}",PRUNED
21,0.28820055884729656,2026-09-19 17:26:06.723025,2026-09-19 17:26:07.089068,0 days 00:00:00.366043,0.0018818543388307762,0.03531187936374706,,"{""C"": 0.0018818543388307762, ""l1_ratio"": 0.03531187936374706}",COMPLETE
22,0.3248243052935129,2026-09-19 17:26:07.089068,2026-09-19 17:26:07.139115,0 days 00:00:00.050047,0.005156513658920371,0.73961206874037,,"{""C"": 0.005156513658920371, ""l1_ratio"": 0.73961206874037}",PRUNED
23,0.33420372486122196,2026-09-19 17:26:07.139115,2026-09-19 17:26:07.179270,0 days 00:00:00.040155,0.0005419751184518644,0.03928450577676694,,"{""C"": 0.0005419751184518644, ""l1_ratio"": 0.03928450577676694}",PRUNED
24,0.30101273955211383,2026-09-19 17:26:07.179270,2026-09-19 17:26:12.364504,0 days 00:00:05.185234,2.066814670973532,0.045282014855484165,,"{""C"": 2.066814670973532, ""l1_ratio"": 0.045282014855484165}",PRUNED
25,0.28258733518906975,2026-09-19 17:26:12.364504,2026-09-19 17:26:12.688313,0 days 00:00:00.323809,0.0038613197547870542,0.18153279756578627,,"{""C"": 0.0038613197547870542, ""l1_ratio"": 0.18153279756578627}",COMPLETE
26,0.09770114942528736,2026-09-19 17:26:12.688313,2026-09-19 17:26:12.704347,0 days 00:00:00.016034,0.0003133807163001337,0.4053481897536349,,"{""C"": 0.0003133807163001337, ""l1_ratio"": 0.4053481897536349}",PRUNED
27,0.276123185419857,2026-09-19 17:26:12.704347,2026-09-19 17:26:31.314499,0 days 00:00:18.610152,0.012272369416184844,0.614863271223103,,"{""C"": 0.012272369416184844, ""l1_ratio"": 0.614863271223103}",COMPLETE
28,0.3000923104235411,2026-09-19 17:26:31.314499,2026-09-19 17:26:39.145321,0 days 00:00:07.830822,9.551743658898701,0.4247929610827382,,"{""C"": 9.551743658898701, ""l1_ratio"": 0.4247929610827382}",PRUNED
29,0.2880204962086868,2026-09-19 17:26:39.145321,2026-09-19 17:26:39.509480,0 days 00:00:00.364159,0.0015531303170270253,0.056376065365519534,,"{""C"": 0.0015531303170270253, ""l1_ratio"": 0.056376065365519534}",COMPLETE
