number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_fixed_params,system_attrs_tpe:relative_params:0,state
0,0.18902790076880643,2026-09-19 19:44:40.538291,2026-09-19 19:44:44.690820,0 days 00:00:04.152529,0.6920285727592352,0.012425083583976959,1,1175,0.44057595077798617,0.5076939190448184,0.7850939703923308,"{'n_estimators': 1175, 'learning_rate': 0.012425083583976959, 'max_depth': 1, 'subsample': 0.7850939703923308, 'colsample_bytree': 0.6920285727592352, 'reg_alpha': 0.44057595077798617, 'reg_lambda': 0.5076939190448184}",,COMPLETE
1,0.22825569212268224,2026-09-19 19:44:44.690820,2026-09-19 19:44:50.719855,0 days 00:00:06.029035,0.5780093202212182,0.2536999076681772,9,574,0.7799726016810132,0.2904180608409973,0.8394633936788146,,,COMPLETE
2,0.22987480204432895,2026-09-19 19:44:50.719855,2026-09-19 19:45:06.476519,0 days 00:00:15.756664,0.9849549260809971,0.07725378389307355,9,1067,4.162213204002109,1.0616955533913808,0.608233797718321,,,COMPLETE
3,0.2142236379049191,2026-09-19 19:45:06.476519,2026-09-19 19:45:10.143497,0 days 00:00:03.666978,0.7159725093210578,0.018659959624904916,4,382,1.4561457009902097,3.0592644736118975,0.8099025726528951,,,COMPLETE
4,0.22512690835453064,2026-09-19 19:45:10.143497,2026-09-19 19:45:16.076972,0 days 00:00:05.933475,0.8925879806965068,0.027010527749605478,5,339,0.9983689107917987,2.571172192068058,0.7824279936868144,,,COMPLETE
5,0.23307087872759413,2026-09-19 19:45:16.076972,2026-09-19 19:45:40.652449,0 days 00:00:24.575477,0.5325257964926398,0.011711509955524094,8,793,4.7444276862666666,4.828160165372797,0.6682096494749166,,,COMPLETE
6,0.2195602842686161,2026-09-19 19:45:40.652449,2026-09-19 19:45:45.597084,0 days 00:00:04.944635,0.7200762468698007,0.028180680291847244,2,1009,0.6101911742238941,2.475884550556351,0.8736932106048627,,,COMPLETE
7,0.21486457076599752,2026-09-19 19:45:45.597084,2026-09-19 19:45:46.018736,0 days 00:00:00.421652,0.6558555380447055,0.22038218939289875,4,234,2.600340105889054,2.7335513967163982,0.8650089137415928,,,PRUNED
8,0.21485511713409078,2026-09-19 19:45:46.018736,2026-09-19 19:45:47.161639,0 days 00:00:01.142903,0.9474136752138245,0.27051668818999286,10,385,2.9894998940554256,4.609371175115584,0.9757995766256756,,,PRUNED
9,0.15934115236748392,2026-09-19 19:45:47.161639,2026-09-19 19:45:47.377000,0 days 00:00:00.215361,0.6943386448447411,0.01947558230629543,1,288,1.3567451588694794,4.143687545759647,0.7301321323053057,,,PRUNED
10,0.24075355288961614,2026-09-19 19:45:47.377000,2026-09-19 19:46:21.230947,0 days 00:00:33.853947,0.5528119174156088,0.022904893512582965,11,1125,2.8763402513711576,2.148104177731638,0.6911932691408326,,"{""colsample_bytree"": 0.5528119174156088, ""learning_rate"": 0.022904893512582965, ""max_depth"": 11, ""n_estimators"": 1125, ""reg_alpha"": 2.8763402513711576, ""reg_lambda"": 2.148104177731638, ""subsample"": 0.6911932691408326}",COMPLETE
11,0.234695246224324,2026-09-19 19:46:21.230947,2026-09-19 19:46:50.409056,0 days 00:00:29.178109,0.6280602179320391,0.014788673318483887,9,785,4.322000348012397,3.7397298624413446,0.7392203375502684,,"{""colsample_bytree"": 0.6280602179320391, ""learning_rate"": 0.014788673318483887, ""max_depth"": 9, ""n_estimators"": 785, ""reg_alpha"": 4.322000348012397, ""reg_lambda"": 3.7397298624413446, ""subsample"": 0.7392203375502684}",COMPLETE
12,0.2537608011365906,2026-09-19 19:46:50.409056,2026-09-19 19:46:54.121597,0 days 00:00:03.712541,0.5745920649775362,0.0238324464079789,6,1049,4.00563166204819,2.3230382231561273,0.6925243286346396,,"{""colsample_bytree"": 0.5745920649775362, ""learning_rate"": 0.0238324464079789, ""max_depth"": 6, ""n_estimators"": 1049, ""reg_alpha"": 4.00563166204819, ""reg_lambda"": 2.3230382231561273, ""subsample"": 0.6925243286346396}",PRUNED
13,0.2502440604891095,2026-09-19 19:46:54.121597,2026-09-19 19:47:00.687992,0 days 00:00:06.566395,0.6916988660901571,0.02483796908532759,10,1034,3.88292233640939,3.494479265463606,0.7868022732889202,,"{""colsample_bytree"": 0.6916988660901571, ""learning_rate"": 0.02483796908532759, ""max_depth"": 10, ""n_estimators"": 1034, ""reg_alpha"": 3.88292233640939, ""reg_lambda"": 3.494479265463606, ""subsample"": 0.7868022732889202}",PRUNED
14,0.2471891823711853,2026-09-19 19:47:00.687992,2026-09-19 19:47:07.041904,0 days 00:00:06.353912,0.6605276979878691,0.029238809544471066,10,1021,2.071425697451253,3.7864795755403,0.652600032528988,,"{""colsample_bytree"": 0.6605276979878691, ""learning_rate"": 0.029238809544471066, ""max_depth"": 10, ""n_estimators"": 1021, ""reg_alpha"": 2.071425697451253, ""reg_lambda"": 3.7864795755403, ""subsample"": 0.652600032528988}",PRUNED
15,0.23429547480554686,2026-09-19 19:47:07.041904,2026-09-19 19:47:38.060939,0 days 00:00:31.019035,0.5298448915325279,0.01899224744082057,10,802,2.831730973276446,3.840746751921074,0.6825198811133445,,"{""colsample_bytree"": 0.5298448915325279, ""learning_rate"": 0.01899224744082057, ""max_depth"": 10, ""n_estimators"": 802, ""reg_alpha"": 2.831730973276446, ""reg_lambda"": 3.840746751921074, ""subsample"": 0.6825198811133445}",COMPLETE
16,0.23905027642383042,2026-09-19 19:47:38.060939,2026-09-19 19:48:15.233276,0 days 00:00:37.172337,0.5641132363178278,0.014711720671324542,12,788,2.1962150931883984,1.684983570093748,0.6574243616389058,,"{""colsample_bytree"": 0.5641132363178278, ""learning_rate"": 0.014711720671324542, ""max_depth"": 12, ""n_estimators"": 788, ""reg_alpha"": 2.1962150931883984, ""reg_lambda"": 1.684983570093748, ""subsample"": 0.6574243616389058}",COMPLETE
17,0.23583050179674364,2026-09-19 19:48:15.233276,2026-09-19 19:48:46.908581,0 days 00:00:31.675305,0.5881048080885787,0.02019359154038666,12,809,3.087869139825891,1.7587518878009194,0.6491321822483168,,"{""colsample_bytree"": 0.5881048080885787, ""learning_rate"": 0.02019359154038666, ""max_depth"": 12, ""n_estimators"": 809, ""reg_alpha"": 3.087869139825891, ""reg_lambda"": 1.7587518878009194, ""subsample"": 0.6491321822483168}",COMPLETE
18,0.23808731722090987,2026-09-19 19:48:46.908581,2026-09-19 19:49:16.795526,0 days 00:00:29.886945,0.6846426692541614,0.04005855810381802,12,1164,2.5131546327638024,2.6268580887408914,0.7451221097862389,,"{""colsample_bytree"": 0.6846426692541614, ""learning_rate"": 0.04005855810381802, ""max_depth"": 12, ""n_estimators"": 1164, ""reg_alpha"": 2.5131546327638024, ""reg_lambda"": 2.6268580887408914, ""subsample"": 0.7451221097862389}",COMPLETE
19,0.23478707774277702,2026-09-19 19:49:16.795526,2026-09-19 19:49:56.352103,0 days 00:00:39.556577,0.5671317693596402,0.010345289645912775,11,727,1.8786242785866298,2.937913475564063,0.6958231935502173,,"{""colsample_bytree"": 0.5671317693596402, ""learning_rate"": 0.010345289645912775, ""max_depth"": 11, ""n_estimators"": 727, ""reg_alpha"": 1.8786242785866298, ""reg_lambda"": 2.937913475564063, ""subsample"": 0.6958231935502173}",COMPLETE
20,0.2560794492283629,2026-09-19 19:49:56.352103,2026-09-19 19:50:02.846393,0 days 00:00:06.494290,0.6111125070609226,0.010745630648357032,7,1150,3.0045505518718927,3.141386534866979,0.6892179455864131,,"{""colsample_bytree"": 0.6111125070609226, ""learning_rate"": 0.010745630648357032, ""max_depth"": 7, ""n_estimators"": 1150, ""reg_alpha"": 3.0045505518718927, ""reg_lambda"": 3.141386534866979, ""subsample"": 0.6892179455864131}",PRUNED
21,0.23965313686921988,2026-09-19 19:50:02.846393,2026-09-19 19:50:07.615385,0 days 00:00:04.768992,0.681273901611162,0.04762627034317462,11,1103,3.088591450239905,2.0037611502232195,0.61390688027026,,"{""colsample_bytree"": 0.681273901611162, ""learning_rate"": 0.04762627034317462, ""max_depth"": 11, ""n_estimators"": 1103, ""reg_alpha"": 3.088591450239905, ""reg_lambda"": 2.0037611502232195, ""subsample"": 0.61390688027026}",PRUNED
22,0.24536734020085785,2026-09-19 19:50:07.615385,2026-09-19 19:50:12.664608,0 days 00:00:05.049223,0.5694291071796442,0.04309578345861879,12,1002,2.7702126344655285,2.8214820138574366,0.663977920231181,,"{""colsample_bytree"": 0.5694291071796442, ""learning_rate"": 0.04309578345861879, ""max_depth"": 12, ""n_estimators"": 1002, ""reg_alpha"": 2.7702126344655285, ""reg_lambda"": 2.8214820138574366, ""subsample"": 0.663977920231181}",PRUNED
23,0.2546785979709042,2026-09-19 19:50:12.664608,2026-09-19 19:50:21.078738,0 days 00:00:08.414130,0.5790678316399456,0.01677495538805774,12,964,1.7346483445925027,2.098051959994905,0.7074207479199859,,"{""colsample_bytree"": 0.5790678316399456, ""learning_rate"": 0.01677495538805774, ""max_depth"": 12, ""n_estimators"": 964, ""reg_alpha"": 1.7346483445925027, ""reg_lambda"": 2.098051959994905, ""subsample"": 0.7074207479199859}",PRUNED
24,0.25337082917843984,2026-09-19 19:50:21.078738,2026-09-19 19:50:27.612649,0 days 00:00:06.533911,0.519080319321218,0.020271844450259344,9,1195,3.2454990533927037,2.2980571652452113,0.7645167567738694,,"{""colsample_bytree"": 0.519080319321218, ""learning_rate"": 0.020271844450259344, ""max_depth"": 9, ""n_estimators"": 1195, ""reg_alpha"": 3.2454990533927037, ""reg_lambda"": 2.2980571652452113, ""subsample"": 0.7645167567738694}",PRUNED
25,0.2365153311656088,2026-09-19 19:50:27.612649,2026-09-19 19:50:31.213729,0 days 00:00:03.601080,0.643429810788909,0.0651690790056288,12,1068,3.124687921232439,1.7165078520148451,0.7781807418323872,,"{""colsample_bytree"": 0.643429810788909, ""learning_rate"": 0.0651690790056288, ""max_depth"": 12, ""n_estimators"": 1068, ""reg_alpha"": 3.124687921232439, ""reg_lambda"": 1.7165078520148451, ""subsample"": 0.7781807418323872}",PRUNED
26,0.24751594094767715,2026-09-19 19:50:31.214726,2026-09-19 19:50:36.310552,0 days 00:00:05.095826,0.6391563708697119,0.043457295046193334,10,1108,2.0065891457147984,1.4831368943420127,0.7097924101343872,,"{""colsample_bytree"": 0.6391563708697119, ""learning_rate"": 0.043457295046193334, ""max_depth"": 10, ""n_estimators"": 1108, ""reg_alpha"": 2.0065891457147984, ""reg_lambda"": 1.4831368943420127, ""subsample"": 0.7097924101343872}",PRUNED
27,0.25440344954334926,2026-09-19 19:50:36.310552,2026-09-19 19:50:43.023160,0 days 00:00:06.712608,0.581393099719146,0.012527437775046215,11,661,2.8701686042374495,2.8126646481590782,0.7123363290576609,,"{""colsample_bytree"": 0.581393099719146, ""learning_rate"": 0.012527437775046215, ""max_depth"": 11, ""n_estimators"": 661, ""reg_alpha"": 2.8701686042374495, ""reg_lambda"": 2.8126646481590782, ""subsample"": 0.7123363290576609}",PRUNED
28,0.24772086803259902,2026-09-19 19:50:43.023160,2026-09-19 19:50:47.805031,0 days 00:00:04.781871,0.7142094036508833,0.05015571310009653,10,1053,2.486314802036792,2.797359343500955,0.7005527119445865,,"{""colsample_bytree"": 0.7142094036508833, ""learning_rate"": 0.05015571310009653, ""max_depth"": 10, ""n_estimators"": 1053, ""reg_alpha"": 2.486314802036792, ""reg_lambda"": 2.797359343500955, ""subsample"": 0.7005527119445865}",PRUNED
29,0.24304221848960061,2026-09-19 19:50:47.805031,2026-09-19 19:50:53.347660,0 days 00:00:05.542629,0.5691837173014549,0.0336623053596315,12,1143,3.462710572318155,0.9592896210016835,0.6798447288125778,,"{""colsample_bytree"": 0.5691837173014549, ""learning_rate"": 0.0336623053596315, ""max_depth"": 12, ""n_estimators"": 1143, ""reg_alpha"": 3.462710572318155, ""reg_lambda"": 0.9592896210016835, ""subsample"": 0.6798447288125778}",PRUNED
