number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_fixed_params,system_attrs_tpe:relative_params:0,state
10,0.21633705209472218,2026-09-19 20:03:00.246718,2026-09-19 20:04:25.968214,0 days 00:01:25.721496,0.5528119174156088,0.022904893512582965,11,1125,2.8763402513711576,2.148104177731638,0.6911932691408326,,"{""colsample_bytree"": 0.5528119174156088, ""learning_rate"": 0.022904893512582965, ""max_depth"": 11, ""n_estimators"": 1125, ""reg_alpha"": 2.8763402513711576, ""reg_lambda"": 2.148104177731638, ""subsample"": 0.6911932691408326}",COMPLETE
11,0.2166166588326539,2026-09-19 20:04:25.968214,2026-09-19 20:04:36.371218,0 days 00:00:10.403004,0.6280602179320391,0.014788673318483887,9,785,4.322000348012397,3.7397298624413446,0.7392203375502684,,"{""colsample_bytree"": 0.6280602179320391, ""learning_rate"": 0.014788673318483887, ""max_depth"": 9, ""n_estimators"": 785, ""reg_alpha"": 4.322000348012397, ""reg_lambda"": 3.7397298624413446, ""subsample"": 0.7392203375502684}",PRUNED
12,0.21352405589735116,2026-09-19 20:04:36.371218,2026-09-19 20:06:03.911118,0 days 00:01:27.539900,0.5955780197217427,0.01231278538145005,10,805,2.4066836339003,4.608894384105904,0.7403172268328067,,"{""colsample_bytree"": 0.5955780197217427, ""learning_rate"": 0.01231278538145005, ""max_depth"": 10, ""n_estimators"": 805, ""reg_alpha"": 2.4066836339003, ""reg_lambda"": 4.608894384105904, ""subsample"": 0.7403172268328067}",COMPLETE
13,0.21710930642710752,2026-09-19 20:06:03.911118,2026-09-19 20:07:35.315800,0 days 00:01:31.404682,0.518085451388463,0.017159258420937136,12,985,3.373106014912632,2.45648185403555,0.7210386496700956,,"{""colsample_bytree"": 0.518085451388463, ""learning_rate"": 0.017159258420937136, ""max_depth"": 12, ""n_estimators"": 985, ""reg_alpha"": 3.373106014912632, ""reg_lambda"": 2.45648185403555, ""subsample"": 0.7210386496700956}",COMPLETE
14,0.21226410156187953,2026-09-19 20:07:35.315800,2026-09-19 20:08:32.081769,0 days 00:00:56.765969,0.5040887909126979,0.011555978158204517,8,799,3.506719435997138,2.3527674435543946,0.6320851858179831,,"{""colsample_bytree"": 0.5040887909126979, ""learning_rate"": 0.011555978158204517, ""max_depth"": 8, ""n_estimators"": 799, ""reg_alpha"": 3.506719435997138, ""reg_lambda"": 2.3527674435543946, ""subsample"": 0.6320851858179831}",COMPLETE
15,0.21206979625054068,2026-09-19 20:08:32.081769,2026-09-19 20:10:05.985218,0 days 00:01:33.903449,0.611064653943437,0.025614412872425534,12,1045,2.373651310457906,2.5731089362886124,0.7338376285203528,,"{""colsample_bytree"": 0.611064653943437, ""learning_rate"": 0.025614412872425534, ""max_depth"": 12, ""n_estimators"": 1045, ""reg_alpha"": 2.373651310457906, ""reg_lambda"": 2.5731089362886124, ""subsample"": 0.7338376285203528}",COMPLETE
16,0.21410410336664315,2026-09-19 20:10:05.985218,2026-09-19 20:11:15.141626,0 days 00:01:09.156408,0.5080418061255386,0.030048425350048754,12,866,2.9273848200149195,2.319518291189804,0.6283181616791471,,"{""colsample_bytree"": 0.5080418061255386, ""learning_rate"": 0.030048425350048754, ""max_depth"": 12, ""n_estimators"": 866, ""reg_alpha"": 2.9273848200149195, ""reg_lambda"": 2.319518291189804, ""subsample"": 0.6283181616791471}",COMPLETE
17,0.218547248120253,2026-09-19 20:11:15.141626,2026-09-19 20:11:32.685431,0 days 00:00:17.543805,0.5803223497390848,0.013406226459317518,12,1162,4.399131998044452,2.824955690795579,0.6241734923363988,,"{""colsample_bytree"": 0.5803223497390848, ""learning_rate"": 0.013406226459317518, ""max_depth"": 12, ""n_estimators"": 1162, ""reg_alpha"": 4.399131998044452, ""reg_lambda"": 2.824955690795579, ""subsample"": 0.6241734923363988}",PRUNED
18,0.21687373485802836,2026-09-19 20:11:32.685431,2026-09-19 20:12:48.947519,0 days 00:01:16.262088,0.6180252273327631,0.021070223945927335,10,903,2.2154617811175035,2.345208824420183,0.6279544746652241,,"{""colsample_bytree"": 0.6180252273327631, ""learning_rate"": 0.021070223945927335, ""max_depth"": 10, ""n_estimators"": 903, ""reg_alpha"": 2.2154617811175035, ""reg_lambda"": 2.345208824420183, ""subsample"": 0.6279544746652241}",COMPLETE
19,0.21874871609120242,2026-09-19 20:12:48.947519,2026-09-19 20:13:05.282475,0 days 00:00:16.334956,0.5771551193512776,0.023160291854055236,11,884,2.700367596497352,3.5447158653284903,0.6291090725265288,,"{""colsample_bytree"": 0.5771551193512776, ""learning_rate"": 0.023160291854055236, ""max_depth"": 11, ""n_estimators"": 884, ""reg_alpha"": 2.700367596497352, ""reg_lambda"": 3.5447158653284903, ""subsample"": 0.6291090725265288}",PRUNED
20,0.2076376389236747,2026-09-19 20:13:05.282475,2026-09-19 20:13:14.747324,0 days 00:00:09.464849,0.6244918412737184,0.04899411934832337,11,952,4.113245791364272,2.2205353854166945,0.6847755810019968,,"{""colsample_bytree"": 0.6244918412737184, ""learning_rate"": 0.04899411934832337, ""max_depth"": 11, ""n_estimators"": 952, ""reg_alpha"": 4.113245791364272, ""reg_lambda"": 2.2205353854166945, ""subsample"": 0.6847755810019968}",PRUNED
21,0.2179688501209081,2026-09-19 20:13:14.747324,2026-09-19 20:13:31.669392,0 days 00:00:16.922068,0.6219620565030548,0.010869849472648295,8,1004,3.381697438107979,2.6905126166394147,0.6675669771495609,,"{""colsample_bytree"": 0.6219620565030548, ""learning_rate"": 0.010869849472648295, ""max_depth"": 8, ""n_estimators"": 1004, ""reg_alpha"": 3.381697438107979, ""reg_lambda"": 2.6905126166394147, ""subsample"": 0.6675669771495609}",PRUNED
22,0.22224222600335616,2026-09-19 20:13:31.669392,2026-09-19 20:13:50.609997,0 days 00:00:18.940605,0.5115848189322979,0.012255606618152075,10,952,3.4069266508447575,2.7688698275860286,0.7244369020600137,,"{""colsample_bytree"": 0.5115848189322979, ""learning_rate"": 0.012255606618152075, ""max_depth"": 10, ""n_estimators"": 952, ""reg_alpha"": 3.4069266508447575, ""reg_lambda"": 2.7688698275860286, ""subsample"": 0.7244369020600137}",PRUNED
23,0.21653571296894902,2026-09-19 20:13:50.609997,2026-09-19 20:14:02.986317,0 days 00:00:12.376320,0.501782880801311,0.043782651582929995,12,1078,2.550342641408542,1.9991163717660176,0.7450606641795823,,"{""colsample_bytree"": 0.501782880801311, ""learning_rate"": 0.043782651582929995, ""max_depth"": 12, ""n_estimators"": 1078, ""reg_alpha"": 2.550342641408542, ""reg_lambda"": 1.9991163717660176, ""subsample"": 0.7450606641795823}",PRUNED
24,0.21591772719690788,2026-09-19 20:14:02.986317,2026-09-19 20:15:29.418099,0 days 00:01:26.431782,0.5702799355906658,0.015540578814779037,9,1172,2.03717649072465,1.7642905611365949,0.7231107451773163,,"{""colsample_bytree"": 0.5702799355906658, ""learning_rate"": 0.015540578814779037, ""max_depth"": 9, ""n_estimators"": 1172, ""reg_alpha"": 2.03717649072465, ""reg_lambda"": 1.7642905611365949, ""subsample"": 0.7231107451773163}",COMPLETE
25,0.22277031758714638,2026-09-19 20:15:29.418099,2026-09-19 20:15:41.420426,0 days 00:00:12.002327,0.5784590680772883,0.030926260723983696,11,1102,3.7260237012338897,0.9255526569598134,0.708302718702466,,"{""colsample_bytree"": 0.5784590680772883, ""learning_rate"": 0.030926260723983696, ""max_depth"": 11, ""n_estimators"": 1102, ""reg_alpha"": 3.7260237012338897, ""reg_lambda"": 0.9255526569598134, ""subsample"": 0.708302718702466}",PRUNED
26,0.21481203818012878,2026-09-19 20:15:41.420426,2026-09-19 20:17:21.549687,0 days 00:01:40.129261,0.528677019450359,0.021262470873399726,10,884,2.3467322100190184,2.185387622248404,0.7072095274073783,,"{""colsample_bytree"": 0.528677019450359, ""learning_rate"": 0.021262470873399726, ""max_depth"": 10, ""n_estimators"": 884, ""reg_alpha"": 2.3467322100190184, ""reg_lambda"": 2.185387622248404, ""subsample"": 0.7072095274073783}",COMPLETE
27,0.21732279274158423,2026-09-19 20:17:21.549687,2026-09-19 20:19:02.604790,0 days 00:01:41.055103,0.5280911484463429,0.011712492595605176,11,979,1.7850160574962124,2.7441514159929628,0.6697479586058953,,"{""colsample_bytree"": 0.5280911484463429, ""learning_rate"": 0.011712492595605176, ""max_depth"": 11, ""n_estimators"": 979, ""reg_alpha"": 1.7850160574962124, ""reg_lambda"": 2.7441514159929628, ""subsample"": 0.6697479586058953}",COMPLETE
28,0.2168992943533346,2026-09-19 20:19:02.604790,2026-09-19 20:20:27.482425,0 days 00:01:24.877635,0.5921265176365513,0.019653469136877932,10,948,1.8051502876344898,2.908586585691808,0.6503977866065596,,"{""colsample_bytree"": 0.5921265176365513, ""learning_rate"": 0.019653469136877932, ""max_depth"": 10, ""n_estimators"": 948, ""reg_alpha"": 1.8051502876344898, ""reg_lambda"": 2.908586585691808, ""subsample"": 0.6503977866065596}",COMPLETE
29,0.21827337337673475,2026-09-19 20:20:27.482425,2026-09-19 20:22:09.726435,0 days 00:01:42.244010,0.578842223064614,0.015995991648544722,11,848,2.987787350325398,2.3540804752640443,0.6899097990431752,,"{""colsample_bytree"": 0.578842223064614, ""learning_rate"": 0.015995991648544722, ""max_depth"": 11, ""n_estimators"": 848, ""reg_alpha"": 2.987787350325398, ""reg_lambda"": 2.3540804752640443, ""subsample"": 0.6899097990431752}",COMPLETE
