number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_fixed_params,system_attrs_tpe:relative_params:0,state
0,0.2194729919421655,2026-09-19 16:38:01.191879,2026-09-19 16:38:02.926757,0 days 00:00:01.734878,0.7299931514829414,0.05601921547625205,1,775,4.291123766203381,2.028255704694497,0.6182532860070354,"{'n_estimators': 775, 'learning_rate': 0.05601921547625205, 'max_depth': 1, 'subsample': 0.6182532860070354, 'colsample_bytree': 0.7299931514829414, 'reg_alpha': 4.291123766203381, 'reg_lambda': 2.028255704694497}",,COMPLETE
1,0.1875551660563555,2026-09-19 16:38:02.926757,2026-09-19 16:38:04.991517,0 days 00:00:02.064760,0.5780093202212182,0.2536999076681772,9,574,0.7799726016810132,0.2904180608409973,0.8394633936788146,,,COMPLETE
2,0.20837420975601811,2026-09-19 16:38:04.991517,2026-09-19 16:38:09.225303,0 days 00:00:04.233786,0.9849549260809971,0.07725378389307355,9,1067,4.162213204002109,1.0616955533913808,0.608233797718321,,,COMPLETE
3,0.21846317189233097,2026-09-19 16:38:09.225303,2026-09-19 16:38:11.032532,0 days 00:00:01.807229,0.7159725093210578,0.018659959624904916,4,382,1.4561457009902097,3.0592644736118975,0.8099025726528951,,,COMPLETE
4,0.21829099142286762,2026-09-19 16:38:11.033530,2026-09-19 16:38:13.822584,0 days 00:00:02.789054,0.8925879806965068,0.027010527749605478,5,339,0.9983689107917987,2.571172192068058,0.7824279936868144,,,COMPLETE
5,0.19982991600638272,2026-09-19 16:38:13.822584,2026-09-19 16:38:16.323290,0 days 00:00:02.500706,0.5325257964926398,0.011711509955524094,8,793,4.7444276862666666,4.828160165372797,0.6682096494749166,,,PRUNED
6,0.17633443425339745,2026-09-19 16:38:16.323290,2026-09-19 16:38:16.852774,0 days 00:00:00.529484,0.7200762468698007,0.028180680291847244,2,1009,0.6101911742238941,2.475884550556351,0.8736932106048627,,,PRUNED
7,0.16635996844193007,2026-09-19 16:38:16.852774,2026-09-19 16:38:17.027755,0 days 00:00:00.174981,0.6558555380447055,0.22038218939289875,4,234,2.600340105889054,2.7335513967163982,0.8650089137415928,,,PRUNED
8,0.19900556771666006,2026-09-19 16:38:17.027755,2026-09-19 16:38:17.679985,0 days 00:00:00.652230,0.9474136752138245,0.27051668818999286,10,385,2.9894998940554256,4.609371175115584,0.9757995766256756,,,PRUNED
9,0.22454054834568576,2026-09-19 16:38:17.679985,2026-09-19 16:38:18.233514,0 days 00:00:00.553529,0.6943386448447411,0.01947558230629543,1,288,1.3567451588694794,4.143687545759647,0.7301321323053057,,,COMPLETE
10,0.17983409465889671,2026-09-19 16:38:18.233514,2026-09-19 16:38:18.453836,0 days 00:00:00.220322,0.5505222655432622,0.022719267265248793,4,267,1.5309043263247264,3.9460211199753865,0.643839119052413,,"{""colsample_bytree"": 0.5505222655432622, ""learning_rate"": 0.022719267265248793, ""max_depth"": 4, ""n_estimators"": 267, ""reg_alpha"": 1.5309043263247264, ""reg_lambda"": 3.9460211199753865, ""subsample"": 0.643839119052413}",PRUNED
11,0.16367510538584895,2026-09-19 16:38:18.453836,2026-09-19 16:38:19.012162,0 days 00:00:00.558326,0.730504143362759,0.08984834875109922,2,1171,1.8375830367203294,0.8651188270234202,0.6037239041249074,,"{""colsample_bytree"": 0.730504143362759, ""learning_rate"": 0.08984834875109922, ""max_depth"": 2, ""n_estimators"": 1171, ""reg_alpha"": 1.8375830367203294, ""reg_lambda"": 0.8651188270234202, ""subsample"": 0.6037239041249074}",PRUNED
12,0.22518430210223386,2026-09-19 16:38:19.012162,2026-09-19 16:38:20.609861,0 days 00:00:01.597699,0.6874717038508856,0.046500921668967125,1,899,4.370502999558909,2.345738615012538,0.6641059548623749,,"{""colsample_bytree"": 0.6874717038508856, ""learning_rate"": 0.046500921668967125, ""max_depth"": 1, ""n_estimators"": 899, ""reg_alpha"": 4.370502999558909, ""reg_lambda"": 2.345738615012538, ""subsample"": 0.6641059548623749}",COMPLETE
13,0.22098825171098918,2026-09-19 16:38:20.609861,2026-09-19 16:38:21.426452,0 days 00:00:00.816591,0.6302266427940584,0.03271835477428047,1,450,2.642731667229062,3.7165407840985845,0.6618656142865607,,"{""colsample_bytree"": 0.6302266427940584, ""learning_rate"": 0.03271835477428047, ""max_depth"": 1, ""n_estimators"": 450, ""reg_alpha"": 2.642731667229062, ""reg_lambda"": 3.7165407840985845, ""subsample"": 0.6618656142865607}",COMPLETE
14,0.18307577529643654,2026-09-19 16:38:21.426452,2026-09-19 16:38:21.518478,0 days 00:00:00.092026,0.7866454888256146,0.03310638393535035,1,227,0.0704614278496365,4.441241869179429,0.6576365070886374,,"{""colsample_bytree"": 0.7866454888256146, ""learning_rate"": 0.03310638393535035, ""max_depth"": 1, ""n_estimators"": 227, ""reg_alpha"": 0.0704614278496365, ""reg_lambda"": 4.441241869179429, ""subsample"": 0.6576365070886374}",PRUNED
15,0.22392599756204512,2026-09-19 16:38:21.518478,2026-09-19 16:38:23.076069,0 days 00:00:01.557591,0.7744602299748806,0.016189843068202803,1,843,3.553011403315014,4.982753033419506,0.7129969095810971,,"{""colsample_bytree"": 0.7744602299748806, ""learning_rate"": 0.016189843068202803, ""max_depth"": 1, ""n_estimators"": 843, ""reg_alpha"": 3.553011403315014, ""reg_lambda"": 4.982753033419506, ""subsample"": 0.7129969095810971}",COMPLETE
16,0.1829408704389922,2026-09-19 16:38:23.076069,2026-09-19 16:38:23.379687,0 days 00:00:00.303618,0.6570167199006753,0.011906527187557811,5,208,0.15382938997937834,3.5889228512103726,0.67070085664804,,"{""colsample_bytree"": 0.6570167199006753, ""learning_rate"": 0.011906527187557811, ""max_depth"": 5, ""n_estimators"": 208, ""reg_alpha"": 0.15382938997937834, ""reg_lambda"": 3.5889228512103726, ""subsample"": 0.67070085664804}",PRUNED
17,0.21268092551175438,2026-09-19 16:38:23.379687,2026-09-19 16:38:24.898523,0 days 00:00:01.518836,0.6274745095999714,0.08035300874773973,1,886,2.821850063415318,2.9972945523393424,0.7004957531461968,,"{""colsample_bytree"": 0.6274745095999714, ""learning_rate"": 0.08035300874773973, ""max_depth"": 1, ""n_estimators"": 886, ""reg_alpha"": 2.821850063415318, ""reg_lambda"": 2.9972945523393424, ""subsample"": 0.7004957531461968}",COMPLETE
18,0.2229390903423453,2026-09-19 16:38:24.898523,2026-09-19 16:38:25.870891,0 days 00:00:00.972368,0.6152993143799175,0.015568416416103929,1,532,0.7483991891246267,4.6659567834967515,0.7387028876275985,,"{""colsample_bytree"": 0.6152993143799175, ""learning_rate"": 0.015568416416103929, ""max_depth"": 1, ""n_estimators"": 532, ""reg_alpha"": 0.7483991891246267, ""reg_lambda"": 4.6659567834967515, ""subsample"": 0.7387028876275985}",COMPLETE
19,0.2214174701357523,2026-09-19 16:38:25.870891,2026-09-19 16:38:27.351263,0 days 00:00:01.480372,0.6837190713749776,0.06688864164594635,1,828,4.052543905574767,3.139537501626827,0.7525385749627025,,"{""colsample_bytree"": 0.6837190713749776, ""learning_rate"": 0.06688864164594635, ""max_depth"": 1, ""n_estimators"": 828, ""reg_alpha"": 4.052543905574767, ""reg_lambda"": 3.139537501626827, ""subsample"": 0.7525385749627025}",COMPLETE
20,0.22436864880990467,2026-09-19 16:38:27.351263,2026-09-19 16:38:28.487143,0 days 00:00:01.135880,0.6833082321844317,0.02567406507804783,1,638,3.215678940864499,2.8309266692219133,0.7471441338617043,,"{""colsample_bytree"": 0.6833082321844317, ""learning_rate"": 0.02567406507804783, ""max_depth"": 1, ""n_estimators"": 638, ""reg_alpha"": 3.215678940864499, ""reg_lambda"": 2.8309266692219133, ""subsample"": 0.7471441338617043}",COMPLETE
21,0.22161797464386196,2026-09-19 16:38:28.488141,2026-09-19 16:38:29.470125,0 days 00:00:00.981984,0.6298058385591766,0.02282976485107511,1,531,3.825446556399767,3.967242140256936,0.7042295914286781,,"{""colsample_bytree"": 0.6298058385591766, ""learning_rate"": 0.02282976485107511, ""max_depth"": 1, ""n_estimators"": 531, ""reg_alpha"": 3.825446556399767, ""reg_lambda"": 3.967242140256936, ""subsample"": 0.7042295914286781}",COMPLETE
22,0.18700759417343002,2026-09-19 16:38:29.470125,2026-09-19 16:38:29.888775,0 days 00:00:00.418650,0.5637945144464456,0.021826218484639195,2,863,4.026500492801613,2.6630705457485435,0.6828544508075644,,"{""colsample_bytree"": 0.5637945144464456, ""learning_rate"": 0.021826218484639195, ""max_depth"": 2, ""n_estimators"": 863, ""reg_alpha"": 4.026500492801613, ""reg_lambda"": 2.6630705457485435, ""subsample"": 0.6828544508075644}",PRUNED
23,0.21915893814294463,2026-09-19 16:38:29.888775,2026-09-19 16:38:30.767024,0 days 00:00:00.878249,0.6116776581505204,0.02171344108541653,1,498,2.6691319001292215,4.593937322728794,0.7792747311242345,,"{""colsample_bytree"": 0.6116776581505204, ""learning_rate"": 0.02171344108541653, ""max_depth"": 1, ""n_estimators"": 498, ""reg_alpha"": 2.6691319001292215, ""reg_lambda"": 4.593937322728794, ""subsample"": 0.7792747311242345}",COMPLETE
24,0.16996527120233254,2026-09-19 16:38:30.767024,2026-09-19 16:38:31.109771,0 days 00:00:00.342747,0.8121823798826536,0.03358984428929687,2,712,2.9150425056402627,2.4387414649222148,0.7380659212805951,,"{""colsample_bytree"": 0.8121823798826536, ""learning_rate"": 0.03358984428929687, ""max_depth"": 2, ""n_estimators"": 712, ""reg_alpha"": 2.9150425056402627, ""reg_lambda"": 2.4387414649222148, ""subsample"": 0.7380659212805951}",PRUNED
25,0.190578946094365,2026-09-19 16:38:31.109771,2026-09-19 16:38:31.423485,0 days 00:00:00.313714,0.648110139324463,0.011760441728077607,3,433,2.1089041697477167,4.140730467250169,0.6896459517998095,,"{""colsample_bytree"": 0.648110139324463, ""learning_rate"": 0.011760441728077607, ""max_depth"": 3, ""n_estimators"": 433, ""reg_alpha"": 2.1089041697477167, ""reg_lambda"": 4.140730467250169, ""subsample"": 0.6896459517998095}",PRUNED
26,0.17980474048191208,2026-09-19 16:38:31.423485,2026-09-19 16:38:32.126547,0 days 00:00:00.703062,0.7255025800709628,0.026817247232174563,4,742,4.684928181154965,2.400224410924481,0.6595643636265458,,"{""colsample_bytree"": 0.7255025800709628, ""learning_rate"": 0.026817247232174563, ""max_depth"": 4, ""n_estimators"": 742, ""reg_alpha"": 4.684928181154965, ""reg_lambda"": 2.400224410924481, ""subsample"": 0.6595643636265458}",PRUNED
27,0.1838909323351395,2026-09-19 16:38:32.126547,2026-09-19 16:38:32.630560,0 days 00:00:00.504013,0.6591279893909886,0.024900699627150344,3,781,4.45482530776578,3.4363818878960686,0.7169913653382557,,"{""colsample_bytree"": 0.6591279893909886, ""learning_rate"": 0.024900699627150344, ""max_depth"": 3, ""n_estimators"": 781, ""reg_alpha"": 4.45482530776578, ""reg_lambda"": 3.4363818878960686, ""subsample"": 0.7169913653382557}",PRUNED
28,0.22499896864932206,2026-09-19 16:38:32.630560,2026-09-19 16:38:33.177144,0 days 00:00:00.546584,0.6517589243288575,0.021242751830847968,1,310,2.383492927944618,3.879398695132603,0.8031093186707781,,"{""colsample_bytree"": 0.6517589243288575, ""learning_rate"": 0.021242751830847968, ""max_depth"": 1, ""n_estimators"": 310, ""reg_alpha"": 2.383492927944618, ""reg_lambda"": 3.879398695132603, ""subsample"": 0.8031093186707781}",COMPLETE
